index,glir11,qo11,qt11,wc11,ch11,gor11,glir22,qo22,qt22,wc22,ch22,gor22
84,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
85,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
86,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
87,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
88,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
89,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
90,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
91,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
92,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
93,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
94,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
95,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
96,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
97,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
98,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
99,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
100,54.2,165,359,3.987,465.86,16064.24242,0,31,31,0,465.86,16064.24242
101,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
102,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
103,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
104,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
105,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
106,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
107,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
108,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
109,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
110,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
111,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
112,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
113,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
114,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
115,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
116,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
117,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
118,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
119,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
120,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
121,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
122,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
123,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
124,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
125,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
126,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
127,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
128,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
129,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
130,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
131,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
132,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
133,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
134,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
135,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
136,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
137,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
138,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
139,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
140,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
141,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
142,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
143,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
144,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
145,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
146,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
147,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
148,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
149,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
150,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
151,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
152,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
153,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
154,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
155,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
156,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
157,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
158,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
159,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
160,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
161,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
162,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
163,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
164,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
165,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
166,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
167,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
168,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
169,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
170,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
171,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
172,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
173,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
174,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
175,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
176,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
177,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
178,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
179,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
180,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
181,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
182,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
183,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
184,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
185,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
186,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
187,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
188,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
189,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
190,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
191,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
192,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
193,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
194,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
195,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
196,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
197,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
198,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
199,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
200,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
201,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
202,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
203,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
204,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
205,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
206,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
207,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
208,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
209,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
210,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
211,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
212,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
213,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
214,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
215,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
216,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
217,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
218,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
219,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
220,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
221,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
222,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
223,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
224,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
225,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
226,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
227,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
228,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
229,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
230,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
231,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
232,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
233,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
234,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
235,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
236,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
237,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
238,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
239,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
240,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
241,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
242,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
243,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
244,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
245,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
246,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
247,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
248,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
249,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
250,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
251,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
252,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
253,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
254,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
255,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
256,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
257,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
258,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
259,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
260,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
261,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
262,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
263,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
264,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
265,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
266,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
267,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
268,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
269,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
270,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
271,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
272,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
273,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
274,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
275,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
276,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
277,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
278,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
279,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
280,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
281,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
282,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
283,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
284,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
285,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
286,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
287,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
288,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
289,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
290,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
291,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
292,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
293,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
294,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
295,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
296,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
297,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
298,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
299,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
300,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
301,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
302,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
303,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
304,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
305,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
306,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
307,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
308,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
309,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
310,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
