,GLIR,Qo
57,36.55030939024731,132.9622936728625
58,35.91436899230975,132.66478696448456
59,35.59841271770297,132.48224752472123
60,35.60201588323608,132.42200138398061
61,35.919568833618555,132.48942877431898
62,36.54044896447341,132.68782328950866
63,37.44926902475238,133.018283631881
64,38.62619688701257,133.47964025262303
65,40.04734092421786,134.0684186582314
66,41.68519418113722,134.77884058701412
67,43.50912969087781,135.60286366472627
68,45.485938574684376,136.53025953699273
69,47.580401985873905,137.54872985778223
70,49.75588752459177,138.64405889774912
71,51.97496046461251,139.80030093364448
72,54.20000000000005,141.00000000000014
73,56.39381073905611,142.22443903639078
74,58.52021984421519,143.45391495682213
75,60.544650535651975,144.66803571061686
76,62.43466313735,145.84603500429336
77,64.16045543907548,146.96710001820134
78,65.69531486592098,148.01070718596148
79,67.01601577678358,148.95696091385543
80,68.1031561406239,149.7869300048506
81,68.94142884947381,150.482976520345
82,69.51982400357792,151.02907186309892
83,69.83175962950023,151.41109499705288
84,69.87513944855912,151.617107932334
85,69.65233748224502,151.63760389400755
86,69.17011044492052,151.46572395705073
87,68.43944001386917,151.09743836243848
88,67.47530816490072,150.5316892238717
89,66.29640980124805,149.77049188424272
90,64.9248078684088,148.81899277724057
91,63.385537023172034,147.6854822835653
92,61.70616269808476,146.38136173346368
93,59.9163030614903,144.92106438759183
94,58.04712190830101,143.3219309161781
95,56.130800920160894,141.60404058147455
96,54.20000000000009,139.79000000000016
97,52.2873145117957,137.90469200866664
98,50.42473824046064,135.97498777247264
99,48.64314073025728,134.02942584146882
100,46.97176736628553,132.09786238221795
101,45.437770137856575,130.21109726584857
102,44.06577647246796,128.4004810838209
103,42.87750286407436,126.6975084775055
104,41.89141925063183,125.1334034035732
105,41.12246923630733,123.73870211018463
106,40.58185031747547,122.54283966649567
107,40.2768572740387,121.57374586884401
108,40.21079084497519,120.85745624124846
109,40.382932736222415,120.4177436570134
110,40.78858692736063,120.27577583503708
111,41.41918616842293,120.44980361293332
112,42.26246150675262,120.95488447455625
113,43.30267167289506,121.80264531834007
114,44.52088820009983,123.00108790246637
115,45.895331269188645,124.55443980156488
116,47.40175047318378,126.46305306655731
117,49.013843996634606,128.7233521041108
118,50.70370911386364,131.32783159520298
119,52.44231643741941,134.2651045640691
120,54.20000000000009,137.52000000000004
121,55.94695503509374,141.0737087357832
122,57.65373523656317,144.90397560853754
123,59.291741326215075,148.9853352814431
124,60.833692939739294,153.28938849807201
125,62.25407615183288,157.78511498369093
126,63.52955939532937,162.43921870822692
127,64.63937107926712,167.21650079086703
128,65.56563286770638,172.08025496273336
129,66.2936433337436,176.99268021688107
130,66.81210753902097,181.91530506791426
131,67.11330899426426,186.80941771947084
132,67.19322141607161,191.6364963980502
133,67.05155869356898,196.35863415619949
134,66.69176249929201,200.93895257567286
135,66.12092800509754,205.34199900929445
136,65.34966917933215,209.53412228512036
137,64.39192612940467,213.4838221531591
138,63.264717898318715,217.1620681773555
139,61.98784500935685,220.54258425676534
140,60.58354686570179,223.60209549197518
141,59.07611983827297,226.32053468725732
142,57.4915025038228,228.68120638650805
143,55.85683501635998,230.67090697205026
144,54.20000000000018,232.28000000000011
145,52.549152634044304,233.50244659403614
146,50.93224775712181,234.33579136109864
147,49.37657184432,234.78110491795542
148,47.90828760920812,234.84288471728365
149,46.55199875347252,234.5289164269641
150,45.330342034530965,233.8500986383861
151,44.26361335198374,232.82023415117789
152,43.369433975006814,231.45579149626323
153,42.66246235447825,229.77564071086033
154,42.154156197041594,227.80076766336904
155,41.8525886361777,225.55397143960943
156,41.762321431610005,223.05954944227375
157,41.88433717794597,220.3429749216868
158,42.21603152202307,217.43057164815642
159,42.751265392155695,214.34919035567108
160,43.48047624776009,211.12589143597125
161,44.39084638101225,207.78763814466572
162,45.46652535931524,204.3610043017522
163,46.688902803891935,200.87190013319105
164,48.036926870420515,197.3453195145408
165,49.487463045884404,193.80511144923915
166,51.01568721402485,190.27377815069374
167,52.59550638077641,186.77230160715865
168,54.20000000000014,183.32
169,55.8018745060582,179.93441482811997
170,57.37392344870854,176.63122907280487
171,58.8894855408504,173.42421622672717
172,60.3228929721476,170.32521951666473
173,61.6499025107135,167.34416017967771
174,62.84810220803094,164.48907321446742
175,63.89728693418759,161.7661686302181
176,64.77979649450161,159.17991586043325
177,65.4808107059938,156.73314870429363
178,65.98859653253686,154.4271879071263
179,66.29470317895016,152.2619782979223
180,66.39410191354526,150.2362372676655
181,66.28526831127476,148.34761129868028
182,65.97020557042649,146.59283724230076
183,65.45440853882909,144.9679050889099
184,64.74676907452394,143.46821907874175
185,63.859424344427296,142.0887541607418
186,62.80755061643587,140.82420501627632
187,61.60910600995355,139.669125119786
188,60.28452652181536,138.61805360400717
189,58.856380424943886,137.66562802697308
190,57.34898683279009,136.80668149491294
191,55.78800482211919,136.03632297227196
192,54.20000000000017,135.34999999999997
193,52.611995779686595,134.7435434384539
194,51.05101688808989,134.21319424422686
195,49.54363276035643,133.75561267355886
196,48.11550848238876,133.36787067158411
197,46.790970819786956,133.04742854981555
198,45.59259662357604,132.7920973677504
199,44.54083053322403,132.599988712717
200,43.65363841188205,132.46945381021345
201,42.946202355458055,132.39901409095393
202,42.43066242581172,132.38728548744416
203,42.11590948043941,132.43289882989
204,42.007432619330864,132.53441875728674
205,42.10722385833128,132.69026355431134
206,42.413741682411434,132.89862826878053
207,42.921934147604276,133.15741335953325
208,43.62332120336151,133.46416097317766
209,44.50613491431692,133.81600075357574
210,45.55551528844329,134.20960685442904
211,46.75375848360201,134.6411675577728
212,48.08061328213536,135.10636860511687
213,49.51362090823547,135.6003910294553
214,51.028492529038495,136.1179239418432
215,52.59951814010458,136.65319238246636
216,54.200000000000045,137.2
217,55.80270335620614,137.75178598148477
218,57.38031690281281,138.30169532478035
219,58.90591523465727,138.84266123346387
220,60.353415515913326,139.3674981260743
221,61.6980206646613,139.8690034936249
222,62.91664156752786,140.34006661650952
223,63.98829117679422,140.77378196883714
224,64.89444380103768,141.16356499857847
225,65.61935347199316,141.5032678786587
226,66.15032594558873,141.7872927792892
227,66.47793966296261,142.01070021654425
228,66.59621184510107,142.16931008660094
229,66.50270680853552,142.2597930984155
230,66.1985845542092,142.27975046816545
231,65.68858868113654,142.22777993392725
232,64.98097369422634,142.10352638529483
233,64.08737279463207,141.90771567567091
234,63.02260824420051,141.6421704897915
235,61.80444736619142,141.30980747000535
236,60.4533081661111,140.9146151557839
237,58.99191941369753,140.46161265526712
238,57.444940805305066,139.95678933851028
239,55.83854951191249,139.40702621241059
240,54.20000000000018,138.82000000000016
241,52.557164480575075,138.2040712948897
242,50.938061687507314,137.56815848837883
243,49.37038190394239,136.92159946569677
244,47.88101624085556,136.27400333306232
245,46.49559812299861,135.6350946633914
246,45.2380647549778,135.01455293087574
247,44.130246026644464,134.42184993939765
248,43.19148787723226,133.86608813380985
249,42.438316578715515,133.35584271436883
250,41.8841497296745,132.89901045189472
251,41.53905898241378,132.50266802438514
252,41.40958867073359,132.1729425656447
253,41.498633577660726,131.91489693484107
254,41.80537809692187,131.7324319855274
255,42.32529801531442,131.6282078373077
256,43.05022509245682,131.6035858375167
257,43.96847355724047,131.65859254939699
258,45.065026594319285,131.7919067233332
259,46.32177987677601,132.00086980537148
260,47.717838229821375,132.28152011962476
261,49.22986060147781,132.62865043569764
262,50.83244768513279,133.03588820661915
263,52.49856579983761,133.49579734470936
264,54.20000000000002,134.00000000000006
265,55.90782886770788,134.53931642577683
266,57.5929130474358,135.10392066565433
267,59.22638932141848,135.6835094830133
268,60.78016189938677,136.2674816827083
269,62.22738261129169,136.84512475206873
270,63.54291184636258,137.40580557792813
271,64.70375237431881,137.93916188239032
272,65.68944861040458,138.4352909649595
273,66.48244443854969,138.8849323441866
274,67.068393377588,139.27964095868973
275,67.43641565334094,139.6119477147928
276,67.57929761186307,139.87550435449302
277,67.49362986201858,140.0652098603298
278,67.17988155314343,140.1773159092926
279,66.64240925905816,140.20950923146444
280,65.8894000354481,140.16096911506946
281,64.93274932536835,140.03239872156067
282,63.78787548882336,139.82602932522798
283,62.47347380851614,139.54559706382977
284,61.011213856781616,139.19629227177745
285,59.42538508090881,138.78468195696274
286,57.74249635892298,138.3186064677567
287,55.990836080085614,137.80705186935734
288,54.200000000000045,137.26000000000008
289,52.400394697135155,136.6882585993056
290,50.622724905562315,136.10327428544173
291,48.89747330964917,135.51693149755772
292,47.254381554496206,134.94134080862648
293,45.72194124757149,134.388620245679
294,44.32690360121868,133.8706734247258
295,43.09381609391574,133.39896841269584
296,42.044594114190126,132.9843212658969
297,41.1981350012196,132.636688162377
298,40.56998121892473,132.3649699439104
299,40.17203860653077,132.17683271313354
300,40.0123547508699,132.07854789482153
301,40.094961538670574,132.07485487081667
302,40.41978488681914,132.1688489402183
303,40.98262353251168,132.361896945742
304,41.77519761175574,132.65358245022222
305,42.78526658299077,133.04168185155925
306,43.996814882210415,133.52217229821227
307,45.39030254652505,134.08927171947516
308,46.94297693396316,134.73551072457136
309,48.62924061728309,135.4518355617052
310,50.421069556551046,136.22774077242246
311,52.28847477595574,137.0514296377281
312,54.20000000000005,137.91000000000014
313,56.12324705632871,138.7896525680487
314,58.02542033852704,139.67591838043643
315,59.87388125159832,140.55390172243912
316,61.636703342482384,141.4085344720121
317,63.283218752432845,142.22483759610833
318,64.78454671927591,142.98818533585944
319,66.11409510488195,143.6845675115111
320,67.24802632331372,144.30084534834134
321,68.16567959225245,144.82499627455758
322,68.84994211610729,145.2463432714224
323,69.28756262301343,145.55576456333887
324,69.46940160683324,145.745879718668
325,69.39061365442168,145.81120858667734
326,69.0507583511802,145.74829991696936
327,68.45383743617742,145.55582698853735
328,67.60825710255321,145.23464810869316
329,66.5267155893606,144.78783041893598
330,65.226017466681,144.22063605599027
331,63.726817255847465,143.54047035164476
332,62.05329623010759,142.75679240402263
333,60.23277738774128,141.88098900454597
334,58.295284660033225,140.9262135479616
335,56.27305339224645,139.9071921762376
336,54.20000000000001,138.8400000000001
337,52.11115944110538,137.74181079293797
338,50.042099740881014,136.6306240553068
339,48.02832325639953,135.52497378314544
340,46.10466465363018,134.4436236518059
341,44.30469569520465,133.40525361871875
342,42.660146892464766,132.42814316498524
343,41.20035586320495,131.52985652375625
344,39.951751858564556,130.72693528218983
345,38.93738538408683,130.03460369132102
346,38.176511148962334,129.46649187421212
347,37.684231744431116,129.0343818886137
348,37.47120849015246,128.74798127893533
349,37.54344481121748,128.61472834799918
350,37.90214633552526,128.63963289767418
351,38.54366065029739,128.82515563629198
352,39.459498347847,129.17112883822205
353,40.636435645677366,129.67472017674356
354,42.056697506645435,130.3304409460271
355,43.698218833739816,131.13019915303627
356,45.53497999345608,132.06339720755653
357,47.53741165389416,133.11707318084063
358,49.672862729931595,134.27608385326178
359,51.90612412840249,135.52332704162902
360,54.19999999999997,136.84000000000006
361,56.51591734870195,138.2058900360621
362,58.81456413896419,139.59969288997354
363,61.05654548847518,140.99935389466796
364,63.20304715015821,142.38242648573362
365,65.21649527885128,143.7264422636007
366,67.06120145036452,145.00928653810632
367,68.7039820551335,146.20957311126574
368,70.1147415241811,147.30701198239672
369,71.2670093573375,148.28276369311172
370,72.13842160543673,149.11977416882033
371,72.71113829950727,149.80308415728916
372,72.9721893080887,150.32010771069065
373,72.91374222353532,150.66087460094025
374,72.53328711205212,150.81823209277553
375,71.83373429080076,150.78800211720846
376,70.82342269758985,150.56909058040563
377,69.51603787194901,150.16354629913639
378,67.93044004733645,149.57656786188213
379,66.09040433877266,148.81645756174112
380,64.02427647407251,147.89452241982275
381,61.764548935953805,146.82492320172156
382,59.34736373312137,145.62447321040784
383,56.81194927841241,144.31238950180972
384,54.1999999999999,142.9099999999999
385,51.555008327987025,141.4404107730864
386,48.921559565942275,139.9281384550987
387,46.34460085985647,138.39871345063906
388,43.868696003004196,136.87826012618086
389,41.53727815445958,135.39306066421105
390,39.39191269468459,133.9691096249731
391,37.47158238993563,132.63166651797957
392,35.812006787643206,131.40481382609653
393,34.445007320045235,130.31102794506268
394,33.39792895901647,129.3707703989334
395,32.69312845014275,128.60210646725469
396,32.3475381705495,128.0203580148932
397,32.37231351748973,127.63779685449171
398,32.772570460514075,127.46338440052422
399,33.547218498762604,127.5025627008135
400,34.6888927781235,127.7571011658096
401,36.18398756397213,128.22500246919165
402,38.0127916584828,128.90047017818458
403,40.14972472257999,129.77393970235906
404,42.563671837447,130.8321731406447
405,45.21841204519994,132.05841757367475
406,48.073135068620175,133.43262530880125
407,51.083038950694366,134.93173355488312
408,54.1999999999999,136.52999999999997
409,57.37330519998211,138.1993898040955
410,60.55043615930131,139.91000861621475
411,63.67789276483295,141.63057539771364
412,66.70204396418879,143.32892809281307
413,69.56999256359042,144.9725545491118
414,72.23044058935005,146.52914056465377
415,74.63454163366964,147.96712653467492
416,76.73672669123098,149.25626389819774
417,78.495490292006,150.36816244815822
418,79.87412424435169,151.27681957259296
419,80.84138701392982,151.95912264023852
420,81.37209766817985,152.39531603111755
421,81.447644399778,152.56942473845996
422,81.05639888959898,152.46962702757034
423,80.19402916139578,152.08856932274978
424,78.86370509555705,151.42361729580102
425,77.07619238472597,150.4770380377126
426,74.84983240486348,149.25610919577917
427,72.21040721538797,147.77315203701383
428,69.19089066425583,146.04548653921017
429,65.83108833079571,144.09530779623748
430,62.17717076325887,141.94948423606212
431,58.2811061323278,139.63927936991394
432,54.199999999999946,137.20000000000005
433,49.995351370383034,134.67057499223347
434,45.73223552171937,132.0930698508786
435,41.47842529614513,129.5121433957095
436,37.30346352644828,126.97445382197957
437,33.27770009122807,124.5280223030968
438,29.471307698178414,122.22156306069854
439,25.953290889648493,120.10378946377966
440,22.790502938465956,118.22270621645715
441,20.046685251950862,116.62489804374306
442,17.781543628325228,115.35482547943428
443,16.049875216039126,114.45413839534696
444,14.900759320077492,113.96101778449716
445,14.37682429055044,113.90955602280451
446,14.513601631509012,114.32918538730735
447,15.338977198587694,115.24416400905984
448,16.872747932092235,116.67312769353346
449,19.126291019280522,118.62871516050359
450,22.102350719585864,121.11727325125035
451,25.794946344913527,124.13864753761499
452,30.189403090630783,127.68606256099775
453,35.26250558908953,131.7460946472739
454,40.98277223450691,136.29873890463548
455,47.31084653379122,141.31757063536233
456,54.199999999999925,146.76999999999995
457,61.59673945021029,152.61761738429269
458,69.44151002302729,158.81662555649646
459,77.669483816373,165.31835338611717
460,86.21142278516042,172.06984464488832
461,94.99460345008711,179.01451424622928
462,103.94379006950143,186.09286321863812
463,112.98224222955653,193.24324276816145
464,122.03274232392405,200.40265698017356
465,131.01862813015248,207.50759305419717
466,139.86481564879398,214.49486746819946
467,148.4987975537283,221.30247613918027
468,156.85160300420657,227.87043649090657
469,164.85870518415933,234.14160936072534
470,172.46086375209302,240.06248887624378
471,179.60489039214505,245.5839488073521
472,186.24432683739536,250.66193444498828
473,192.3400260714992,255.2580897679954
474,197.86062888295362,259.34031052371574
475,202.78292952468675,262.88321485452093
476,207.09212589538942,265.86852423707046
477,210.7819513821097,268.285348747474
478,213.85468725932225,270.1303720057549
479,216.3210563007936,271.4079325676275
480,218.2,272.12999999999994
481,219.5183434860058,272.3160453772888
482,220.31035383886518,271.9928074465571
483,220.6171990273853,271.19395720838776
484,220.48631608978286,269.9596651251375
485,219.97069843372512,268.3360765770985
486,219.12811322818175,266.37470251919996
487,218.020260779767,264.1317335264109
488,216.71188851805522,261.6672865365206
489,215.26987274798358,259.04459458776927
490,213.76228165638884,256.32915069103143
491,212.25743318073643,253.5878176593142
492,210.822961261234,250.88791623089259
493,209.52490370616687,248.2963041586935
494,208.42682441098867,245.87845909240053
495,207.5889819941144,243.69757804871705
496,207.06755605904374,241.81370604959744
497,206.91394127862674,240.28290611106564
498,207.17411834062216,239.15648219220895
499,207.88810951395027,238.48026597340333
500,209.08952521375278,238.29397743561935
501,210.80520648348227,238.63066817190693
502,213.0549667977337,239.51625519313154
503,215.85143504502065,240.9691517098842
504,219.20000000000005,242.9999999999999
505,223.09885506444112,245.61151002641958
506,227.53914056956654,248.79840597441154
507,232.50517951237174,252.54748135231108
508,237.97480126692255,256.8377617682618
509,243.9197465884941,261.6407729792911
510,250.30614613184113,266.92091033051753
511,257.09506375066985,272.6359042828527
512,264.2430950467834,278.73737538776385
513,271.7030110049848,285.1714708268433
514,279.4244360913246,291.87957350988125
515,287.3545499124258,298.7990737338885
516,295.4388014341433,305.8641925610614
517,303.6216248374184,313.0068453878308
518,311.8471463436494,320.1575336592736
519,320.0598717640984,327.2462523401684
520,328.2053451079956,334.2034005901276
521,336.23076930973593,340.96068310711206
522,344.0855809922925,347.45198980014845
523,351.72197215503957,353.6142418245022
524,359.0953527412611,359.388192554541
525,366.16474918396835,364.71917277230017
526,372.89313522751286,369.55777020213344
527,379.24769255540275,373.8604345105356
528,385.19999999999993,377.5899999999999
529,390.7261513457199,380.71611943963933
530,395.80680294278477,383.2156037749033
531,400.42715350308976,385.0726638244481
532,404.5768595341051,386.27905148368393
533,408.2498908631819,386.8340993907459
534,411.44433159717687,386.74465945042164
535,414.1621326369974,386.02494203381525
536,416.40882251178783,384.69625905553943
537,418.19318380378644,382.78667545603565
538,419.52690279566775,380.3305748652479
539,420.4242001834766,377.36814637766804
540,420.9014507587288,373.9448004115956
541,420.976799874363,370.1105225429834
542,420.6697842750608,365.9191749841119
543,420.00096449969135,361.427756009365
544,418.9915755613904,356.6956281066481
545,417.66320199042525,351.78372594800817
546,416.037482599926,346.7537554237237
547,414.13584951994164,341.6673949699657
548,411.97930515782406,336.5855102430136
549,409.5882398004524,331.56739285725473
550,406.9822915950598,326.6700334164863
551,404.1802496495879,321.9474384372497
552,401.19999999999993,317.45000000000005
553,398.0585132199991,313.22392608167
554,394.77187151681073,309.3107385360954
555,391.3553322828641,305.74684461274035
556,387.82342427396395,302.5631867562677
557,384.1900718749797,299.7849742277059
558,380.4687423075397,297.43149885086535
559,376.67261014207736,295.51603593416945
560,372.8147331079759,294.0458301671132
561,368.90823295730485,293.02216506086904
562,364.966475034074,292.4405133122359
563,361.00324023380114,292.2907643365458
564,357.03288320672823,292.55752415453884
565,353.07047095882916,293.2204818455791
566,349.13189643200843,294.2548359083256
567,345.2339621903172,295.6317731118354
568,341.3944299921478,297.3189917849056
569,337.6320327766744,299.28126098710044
570,333.9664464219387,301.48100663711847
571,330.4182195260376,303.8789154464983
572,327.0086604046777,306.43454742053655
573,323.7596814697973,309.10694774288237
574,320.6936021362595,311.8552490526328
575,317.8329123777531,314.6392554478231
576,315.19999999999993,317.4200000000001
577,312.8168456006106,320.1602681321884
578,310.70469002257187,322.8250798865033
579,308.88367986567,325.38212487586077
580,307.37249728171963,327.8021445633708
581,306.1879808315888,330.0592574286711
582,305.34474461284645,332.13122354743416
583,304.8548031667602,333.99964611276494
584,304.7272098349756,335.6501084490525
585,304.96771625465504,337.072246093874
586,305.5784605538081,338.25975453572295
587,306.55769153635134,339.2103341791201
588,307.89953573201876,339.92557504911525
589,309.59381363515365,340.4107846303457
590,311.62591077672295,340.6747630487587
591,313.97670847602336,340.7295305352691
592,316.622578215171,340.5900127498598
593,319.5354425852438,340.2736900834279
594,322.6829046842903,339.8002174862319
595,326.0284467222394,339.19102169108504
596,329.53169742512426,338.4688829033299
597,333.1487666508814,337.65750811684904
598,336.8326444517442,336.78110318651176
599,340.53366066450263,335.8639506449907
600,344.19999999999993,334.92999999999995
601,347.7782665570224,334.00247689263705
602,351.21409072207865,333.1035170460973
603,354.4527705531322,332.25383039548143
604,357.4399389982263,331.47240017386844
605,360.12224768337353,330.77622104853117
606,362.44805753020944,330.18007966622906
607,364.36812614253614,329.6963801907337
608,365.8362817393158,329.33501661238114
609,366.8100734145479,329.10329279201557
610,367.2513876736733,329.00589038369964
611,367.12702153079533,329.04488397537887
612,366.4092029473771,329.21980200719327
613,365.0760500447052,329.5277312856692
614,363.1119613201814,329.9634622200909
615,360.5079300297685,330.5196712754895
616,357.26177695168985,331.1871365742924
617,353.3782969036598,331.9549820938903
618,348.8693156295583,332.8109455069291
619,343.75365498202297,333.74166440032116
620,338.0570056841801,334.7329753914976
621,331.81170833498993,335.77022053846656
622,325.0564447062736,336.8385554143562
623,317.83584274302905,337.92325328627714
624,310.2,339.0099999999999
625,302.2039315050355,340.08517442204504
626,293.90694921294664,341.1361096239165
627,285.3719812829687,342.1513304026452
628,276.66484036086416,343.12076320967947
629,267.8534508573099,344.03591509756995
630,259.0070458739307,344.8900188811175
631,250.19534492591373,345.6781423362271
632,241.48772393704692,346.3972599147454
633,232.95238913340478,347.04628612575436
634,224.65556643285544,347.6260704118042
635,216.66071771904063,348.13935402102834
636,209.02779500342686,348.59069003192724
637,201.81254292323598,348.98632831614805
638,195.0658593051539,349.33406781573694
639,188.83322265595604,349.64307905576726
640,183.15419443532443,349.923700302474
641,178.06200283916127,350.18721120363193
642,173.58321359162505,350.44558810554923
643,169.73749193058802,350.71124552462425
644,166.53745859530903,350.9967684570677
645,163.9886412088706,351.31464033562736
646,162.0895210140702,351.6769714857896
647,160.83167349296303,352.09523289615544
648,160.2,352.58000000000004
649,160.17304618908057,353.1407109702194
650,160.72340173736202,353.7854437619621
651,161.81817468363937,354.52071580138505
652,163.41953262528727,355.3513098213763
653,165.48530207200082,356.2801288928653
654,167.96961645162895,357.3080832014357
655,170.8236026155967,358.4340105819522
656,173.99609520851473,359.6546322579145
657,177.43436795556522,360.96454464672547
658,181.08487078627985,362.35624749667716
659,184.89396175557704,363.8202080259117
660,188.80862294070016,365.34496014751375
661,192.77714988131925,366.9172372975575
662,196.7498046821134,368.52213684326716
663,200.67942360245996,370.14331354482954
664,204.52197080379733,371.7631990844895
665,208.23703089684756,373.36324426724934
666,211.78823401121545,374.92418014478835
667,215.14360828023393,376.4262940231165
668,218.27585587416337,377.8497160889746
669,221.162550003816,379.1747122329515
670,223.78625163245297,380.38197856049504
671,226.1345459541934,381.45293306605106
672,228.20000000000007,382.37000000000006
673,229.98004399583164,383.11688258125605
674,231.47678030083304,383.67881989769774
675,232.6967248766769,384.0428240883597
676,233.65048726408213,384.1978942109223
677,234.35239595259756,384.13520356009053
678,234.82007681053193,383.84825761075786
679,235.0739928813046,383.3330202076281
680,235.13695434089374,382.5880061028803
681,235.03360774151577,381.6143384478213
682,234.7899138350484,380.4157703653001
683,234.43262327467698,378.9986702588501
684,233.98875933634383,377.37197104399024
685,233.48511648716823,375.5470840088567
686,232.94778316315524,373.5377785176248
687,232.4016965128948,371.36002925364045
688,231.87023612966527,369.0318331529144
689,231.3748629456639,366.57299859629813
690,230.93480851521662,364.0049098045908
691,230.56681888661143,361.35026971007056
692,230.28495617384877,358.6328248563642
693,230.1004598102316,355.87707610283894
694,230.02166831612885,353.1079790774146
695,230.05400126442257,350.35063843129643
696,230.20000000000013,347.63000000000005
697,230.45942458455158,344.97054496742277
698,230.82940341440445,342.39599006474646
699,231.30463101549458,339.9289977155691
700,231.8776086726,337.5908998656048
701,232.53892181461356,335.4014390130007
702,233.277547466744,333.3785296879076
703,234.08118460463726,331.53804332207017
704,234.9365999125232,329.89361910603816
705,235.82998126297264,328.4565030586913
706,236.74729120231325,327.2354171369609
707,237.67461284303468,326.23645979899754
708,238.59848082963936,325.4630390077047
709,239.50619045168895,324.91583822973655
710,240.3860785189293,324.59281555380113
711,241.22777027755927,324.48923562735536
712,242.02238742086413,324.59773369816094
713,242.76271311645024,324.9084106520312
714,243.44331091929212,325.4089575653437
715,244.0605954464089,326.08480794498746
716,244.6128537357183,326.91931551328906
717,245.10021727823974,327.89395511451823
718,245.52458577866201,328.9885440755885
719,245.88950474366976,330.18148114875186
720,246.19999999999982,331.45
721,246.4623731853727,332.7704340844836
722,246.6839631166734,334.1184896699005
723,246.87287870398015,335.4695237302247
724,247.03770973089848,336.7988234345721
725,247.1872223478781,338.08188399806653
726,247.33004651475986,339.29468174149486
727,247.4743628732533,340.41393932205244
728,247.62759662355862,341.41738024596225
729,247.7961259189281,342.2839699522335
730,247.98501207749024,342.9941409620838
731,248.1977585448821,343.5299998171537
732,248.43610502981537,343.8755137779951
733,248.69986258602586,344.0166755187697
734,248.98679463920757,343.941644330915
735,249.29254807004054,343.6408626340795
736,249.61063748003974,343.1071468832678
737,249.93248470344912,342.33575225340076
738,250.24751450515225,341.3244107730671
739,250.5433062423227,340.0733428649971
740,250.80580008796414,338.58524252884087
741,251.01955523986186,336.86523666955475
742,251.16805639121273,334.9208193297066
743,251.23406364154113,332.7617618242527
744,251.19999999999993,330.3999999999999
745,251.04836969836145,327.8495000475639
746,250.7621997070329,325.1261044799543
747,250.32549615166977,322.24736005800855
748,249.72370677564186,319.2323295881048
749,248.94418019759576,316.1013896414613
750,247.97661248384804,312.8760163466854
751,246.81347149965643,309.57856148806366
752,245.45038962582703,306.2320212015578
753,243.88651572877544,302.85979959894394
754,242.12481775096353,299.485469668444
755,240.17232793932345,296.13253379815427
756,238.04032354338358,292.82418624721043
757,235.74443678084197,289.58307984969025
758,233.3046889719114,286.43109917851433
759,230.74544496782863,283.3891423218697
760,228.09528532402715,280.4769133337909
761,225.38679507307563,277.7127273143336
762,222.65626941326934,275.11332995411817
763,219.94333812110224,272.6937332437667
764,217.2905119941046,270.4670689017847
765,214.74265610860743,268.4444609155963
766,212.34639610867055,266.6349184206691
767,210.1494651018818,265.04524996283254
768,208.19999999999993,263.68000000000006
769,206.54579728375728,262.5414083025214
770,205.2335391695317,261.62939270740543
771,204.30800199110683,260.9415554717797
772,203.81125926489807,260.47321325642264
773,203.78189236714059,260.21745055232145
774,204.25422200502783,260.1651961433852
775,205.257573702355,260.3053219782055
776,206.81559033909429,260.62476360472874
777,208.94560438233128,261.10866110562915
778,211.65808182567324,261.740519260908
779,214.95614902182098,262.5023854597163
