index,glir,qo,qt,wc,ch,gor
1,600,31,32.2,4,392.86,600
2,600,31,32.2,4,392.86,600
3,600,31,32.2,4,392.86,600
4,600,31,32.2,4,392.86,600
5,600,31,32.2,4,392.86,600
6,600,31,32.2,4,392.86,600
7,600,31,32.2,4,392.86,600
8,600,31,32.2,4,392.86,600
9,600,31,32.2,4,392.86,600
10,600,31,32.2,4,392.86,600
11,600,31,32.2,4,392.86,600
12,600,31,32.2,4,392.86,600
13,600,31,32.2,4,392.86,600
14,600,31,32.2,4,392.86,600
15,600,31,32.2,4,392.86,600
16,600,31,32.2,4,392.86,600
17,600,31,32.2,4,392.86,600
18,600,31,32.2,4,392.86,600
19,600,31,32.2,4,392.86,600
20,600,31,32.2,4,392.86,600
21,600,31,32.2,4,392.86,600
22,600,31,32.2,4,392.86,600
23,600,31,32.2,4,392.86,600
24,600,31,32.2,4,392.86,600
25,600,31,32.2,4,392.86,600
26,600,31,32.2,4,392.86,600
27,600,31,32.2,4,392.86,600
28,600,31,32.2,4,392.86,600
29,600,31,32.2,4,392.86,600
30,600,31,32.2,4,392.86,600
31,600,31,32.2,4,392.86,600
32,600,31,32.2,4,392.86,600
33,600,31,32.2,4,392.86,600
34,600,31,32.2,4,392.86,600
35,600,5.73,5.82,2,632,36823.73
36,600,5.73,5.82,2,632,36823.73
37,600,5.73,5.82,2,632,36823.73
38,600,5.73,5.82,2,632,36823.73
39,600,5.73,5.82,2,632,36823.73
40,600,5.73,5.82,2,632,36823.73
41,600,5.73,5.82,2,632,36823.73
42,600,5.73,5.82,2,632,36823.73
43,600,5.73,5.82,2,632,36823.73
44,600,5.73,5.82,2,632,36823.73
45,600,5.73,5.82,2,632,36823.73
46,600,5.73,5.82,2,632,36823.73
47,600,5.73,5.82,2,632,36823.73
48,600,5.73,5.82,2,632,36823.73
49,600,5.73,5.82,2,632,36823.73
50,600,5.73,5.82,2,632,36823.73
51,600,5.73,5.82,2,632,36823.73
52,600,5.73,5.82,2,632,36823.73
53,600,5.73,5.82,2,632,36823.73
54,600,5.73,5.82,2,632,36823.73
55,600,5.73,5.82,2,632,36823.73
56,600,5.73,5.82,2,632,36823.73
57,600,5.73,5.82,2,632,36823.73
58,600,5.73,5.82,2,632,36823.73
59,600,5.73,5.82,2,632,36823.73
60,600,5.73,5.82,2,632,36823.73
61,600,5.73,5.82,2,632,36823.73
62,600,5.73,5.82,2,632,36823.73
63,600,5.73,5.82,2,632,36823.73
64,600,5.73,5.82,2,632,36823.73
65,600,5.73,5.82,2,632,36823.73
66,600,5.73,5.82,2,632,36823.73
67,600,5.73,5.82,2,632,36823.73
68,600,4.9,5.02,3,582,81632.65
69,600,4.9,5.02,3,582,81632.65
70,600,4.9,5.02,3,582,81632.65
71,600,4.9,5.02,3,582,81632.65
72,600,4.9,5.02,3,582,81632.65
73,600,4.9,5.02,3,582,81632.65
74,600,4.9,5.02,3,582,81632.65
75,600,4.9,5.02,3,582,81632.65
76,600,4.9,5.02,3,582,81632.65
77,600,4.9,5.02,3,582,81632.65
78,600,4.9,5.02,3,582,81632.65
79,600,4.9,5.02,3,582,81632.65
80,600,4.9,5.02,3,582,81632.65
81,600,4.9,5.02,3,582,81632.65
82,600,4.9,5.02,3,582,81632.65
83,600,4.9,5.02,3,582,81632.65
84,600,4.9,5.02,3,582,81632.65
85,600,4.9,5.02,3,582,81632.65
86,600,4.9,5.02,3,582,81632.65
87,600,4.9,5.02,3,582,81632.65
88,600,4.9,5.02,3,582,81632.65
89,600,4.9,5.02,3,582,81632.65
90,600,4.9,5.02,3,582,81632.65
91,600,4.9,5.02,3,582,81632.65
92,600,4.9,5.02,3,582,81632.65
93,600,4.9,5.02,3,582,81632.65
94,600,4.9,5.02,3,582,81632.65
95,600,4.9,5.02,3,582,81632.65
96,600,4.9,5.02,3,582,81632.65
97,600,4.9,5.02,3,582,81632.65
98,600,4.9,5.02,3,582,81632.65
99,600,4.9,5.02,3,582,81632.65
100,600,4.9,5.02,3,582,81632.65
101,600,7,7.24,4,717.2,35714.29
102,600,7,7.24,4,717.2,35714.29
103,600,7,7.24,4,717.2,35714.29
104,600,7,7.24,4,717.2,35714.29
105,600,7,7.24,4,717.2,35714.29
106,600,7,7.24,4,717.2,35714.29
107,600,7,7.24,4,717.2,35714.29
108,600,7,7.24,4,717.2,35714.29
109,600,7,7.24,4,717.2,35714.29
110,600,7,7.24,4,717.2,35714.29
111,600,7,7.24,4,717.2,35714.29
112,600,7,7.24,4,717.2,35714.29
113,600,7,7.24,4,717.2,35714.29
114,600,7,7.24,4,717.2,35714.29
115,600,7,7.24,4,717.2,35714.29
116,600,7,7.24,4,717.2,35714.29
117,600,7,7.24,4,717.2,35714.29
118,600,7,7.24,4,717.2,35714.29
119,600,7,7.24,4,717.2,35714.29
120,600,7,7.24,4,717.2,35714.29
121,600,7,7.24,4,717.2,35714.29
122,600,7,7.24,4,717.2,35714.29
123,600,7,7.24,4,717.2,35714.29
124,600,7,7.24,4,717.2,35714.29
125,600,7,7.24,4,717.2,35714.29
126,600,7,7.24,4,717.2,35714.29
127,600,7,7.24,4,717.2,35714.29
128,600,7,7.24,4,717.2,35714.29
129,600,7,7.24,4,717.2,35714.29
130,600,7,7.24,4,717.2,35714.29
131,600,7,7.24,4,717.2,35714.29
132,600,7,7.24,4,717.2,35714.29
133,600,7,7.24,4,717.2,35714.29
134,600,7,7.24,4,717.2,35714.29
135,600,5.79,5.89,2,704,58721.93
136,600,5.79,5.89,2,704,58721.93
137,600,5.79,5.89,2,704,58721.93
138,600,5.79,5.89,2,704,58721.93
139,600,5.79,5.89,2,704,58721.93
140,600,5.79,5.89,2,704,58721.93
141,600,5.79,5.89,2,704,58721.93
142,600,5.79,5.89,2,704,58721.93
143,600,5.79,5.89,2,704,58721.93
144,600,5.79,5.89,2,704,58721.93
145,600,5.79,5.89,2,704,58721.93
146,600,5.79,5.89,2,704,58721.93
147,600,5.79,5.89,2,704,58721.93
148,600,5.79,5.89,2,704,58721.93
149,600,5.79,5.89,2,704,58721.93
150,600,5.79,5.89,2,704,58721.93
151,600,5.79,5.89,2,704,58721.93
152,600,5.79,5.89,2,704,58721.93
153,600,5.79,5.89,2,704,58721.93
154,600,5.79,5.89,2,704,58721.93
155,600,5.79,5.89,2,704,58721.93
156,600,5.79,5.89,2,704,58721.93
157,600,5.79,5.89,2,704,58721.93
158,600,5.79,5.89,2,704,58721.93
159,600,5.79,5.89,2,704,58721.93
160,600,5.79,5.89,2,704,58721.93
161,600,5.79,5.89,2,704,58721.93
162,600,5.79,5.89,2,704,58721.93
163,600,5.79,5.89,2,704,58721.93
164,600,5.79,5.89,2,704,58721.93
165,600,5.79,5.89,2,704,58721.93
166,600,5.79,5.89,2,704,58721.93
167,600,5.79,5.89,2,704,58721.93
168,600,3.52,3.62,4,868.01,2840.91
169,600,3.52,3.62,4,868.01,2840.91
170,600,3.52,3.62,4,868.01,2840.91
171,600,3.52,3.62,4,868.01,2840.91
172,600,3.52,3.62,4,868.01,2840.91
173,600,3.52,3.62,4,868.01,2840.91
174,600,3.52,3.62,4,868.01,2840.91
175,600,3.52,3.62,4,868.01,2840.91
176,600,3.52,3.62,4,868.01,2840.91
177,600,3.52,3.62,4,868.01,2840.91
178,600,3.52,3.62,4,868.01,2840.91
179,600,3.52,3.62,4,868.01,2840.91
180,600,3.52,3.62,4,868.01,2840.91
181,600,3.52,3.62,4,868.01,2840.91
182,600,3.52,3.62,4,868.01,2840.91
183,600,3.52,3.62,4,868.01,2840.91
184,600,3.52,3.62,4,868.01,2840.91
185,600,3.52,3.62,4,868.01,2840.91
186,600,3.52,3.62,4,868.01,2840.91
187,600,3.52,3.62,4,868.01,2840.91
188,600,3.52,3.62,4,868.01,2840.91
189,600,3.52,3.62,4,868.01,2840.91
190,600,3.52,3.62,4,868.01,2840.91
191,600,3.52,3.62,4,868.01,2840.91
192,600,3.52,3.62,4,868.01,2840.91
193,600,3.52,3.62,4,868.01,2840.91
194,600,3.52,3.62,4,868.01,2840.91
195,600,3.52,3.62,4,868.01,2840.91
196,600,3.52,3.62,4,868.01,2840.91
197,600,3.52,3.62,4,868.01,2840.91
198,600,3.52,3.62,4,868.01,2840.91
199,600,3.52,3.62,4,868.01,2840.91
200,600,3.52,3.62,4,868.01,2840.91
201,600,1.35,1.36,2,912,22222.22
202,600,1.35,1.36,2,912,22222.22
203,600,1.35,1.36,2,912,22222.22
204,600,1.35,1.36,2,912,22222.22
205,600,1.35,1.36,2,912,22222.22
206,600,1.35,1.36,2,912,22222.22
207,600,1.35,1.36,2,912,22222.22
208,600,1.35,1.36,2,912,22222.22
209,600,1.35,1.36,2,912,22222.22
210,600,1.35,1.36,2,912,22222.22
211,600,1.35,1.36,2,912,22222.22
212,600,1.35,1.36,2,912,22222.22
213,600,1.35,1.36,2,912,22222.22
214,600,1.35,1.36,2,912,22222.22
215,600,1.35,1.36,2,912,22222.22
216,600,1.35,1.36,2,912,22222.22
217,600,1.35,1.36,2,912,22222.22
218,600,1.35,1.36,2,912,22222.22
219,600,1.35,1.36,2,912,22222.22
220,600,1.35,1.36,2,912,22222.22
221,600,1.35,1.36,2,912,22222.22
222,600,1.35,1.36,2,912,22222.22
223,600,1.35,1.36,2,912,22222.22
224,600,1.35,1.36,2,912,22222.22
225,600,1.35,1.36,2,912,22222.22
226,600,1.35,1.36,2,912,22222.22
227,600,1.35,1.36,2,912,22222.22
228,600,1.35,1.36,2,912,22222.22
229,600,1.35,1.36,2,912,22222.22
230,600,1.35,1.36,2,912,22222.22
231,600,1.35,1.36,2,912,22222.22
232,600,1.35,1.36,2,912,22222.22
233,600,1.35,1.36,2,912,22222.22
234,600,1.35,1.36,2,912,22222.22
235,600,3.2,3.24,2,1060,28125
236,600,3.2,3.24,2,1060,28125
237,600,3.2,3.24,2,1060,28125
238,600,3.2,3.24,2,1060,28125
239,600,3.2,3.24,2,1060,28125
240,600,3.2,3.24,2,1060,28125
241,600,3.2,3.24,2,1060,28125
242,600,3.2,3.24,2,1060,28125
243,600,3.2,3.24,2,1060,28125
244,600,3.2,3.24,2,1060,28125
245,600,3.2,3.24,2,1060,28125
246,600,3.2,3.24,2,1060,28125
247,600,3.2,3.24,2,1060,28125
248,600,3.2,3.24,2,1060,28125
249,600,3.2,3.24,2,1060,28125
250,600,3.2,3.24,2,1060,28125
251,600,3.2,3.24,2,1060,28125
252,600,3.2,3.24,2,1060,28125
253,600,3.2,3.24,2,1060,28125
254,600,3.2,3.24,2,1060,28125
255,600,3.2,3.24,2,1060,28125
256,600,3.2,3.24,2,1060,28125
257,600,3.2,3.24,2,1060,28125
258,600,3.2,3.24,2,1060,28125
259,600,3.2,3.24,2,1060,28125
260,600,3.2,3.24,2,1060,28125
261,600,3.2,3.24,2,1060,28125
262,600,3.2,3.24,2,1060,28125
263,600,3.2,3.24,2,1060,28125
264,600,3.2,3.24,2,1060,28125
265,600,3.2,3.24,2,1060,28125
266,600,3.2,3.24,2,1060,28125
267,600,3.2,3.24,2,1060,28125
268,600,4.82,4.93,3,1060,62240.66
269,600,4.82,4.93,3,1060,62240.66
270,600,4.82,4.93,3,1060,62240.66
271,600,4.82,4.93,3,1060,62240.66
272,600,4.82,4.93,3,1060,62240.66
273,600,4.82,4.93,3,1060,62240.66
274,600,4.82,4.93,3,1060,62240.66
275,600,4.82,4.93,3,1060,62240.66
276,600,4.82,4.93,3,1060,62240.66
277,600,4.82,4.93,3,1060,62240.66
278,600,4.82,4.93,3,1060,62240.66
279,600,4.82,4.93,3,1060,62240.66
280,600,4.82,4.93,3,1060,62240.66
281,600,4.82,4.93,3,1060,62240.66
282,600,4.82,4.93,3,1060,62240.66
283,600,4.82,4.93,3,1060,62240.66
284,600,4.82,4.93,3,1060,62240.66
285,600,4.82,4.93,3,1060,62240.66
286,600,4.82,4.93,3,1060,62240.66
287,600,4.82,4.93,3,1060,62240.66
288,600,4.82,4.93,3,1060,62240.66
289,600,4.82,4.93,3,1060,62240.66
290,600,4.82,4.93,3,1060,62240.66
291,600,4.82,4.93,3,1060,62240.66
292,600,4.82,4.93,3,1060,62240.66
293,600,4.82,4.93,3,1060,62240.66
294,600,4.82,4.93,3,1060,62240.66
295,600,4.82,4.93,3,1060,62240.66
296,600,4.82,4.93,3,1060,62240.66
297,600,4.82,4.93,3,1060,62240.66
298,600,4.82,4.93,3,1060,62240.66
299,600,4.82,4.93,3,1060,62240.66
300,600,4.82,4.93,3,1060,62240.66
301,600,4,4.09,3,1060,77500
302,600,4,4.09,3,1060,77500
303,600,4,4.09,3,1060,77500
304,600,4,4.09,3,1060,77500
305,600,4,4.09,3,1060,77500
306,600,4,4.09,3,1060,77500
307,600,4,4.09,3,1060,77500
308,600,4,4.09,3,1060,77500
309,600,4,4.09,3,1060,77500
310,600,4,4.09,3,1060,77500
311,600,4,4.09,3,1060,77500
312,600,4,4.09,3,1060,77500
313,600,4,4.09,3,1060,77500
314,600,4,4.09,3,1060,77500
315,600,4,4.09,3,1060,77500
316,600,4,4.09,3,1060,77500
317,600,4,4.09,3,1060,77500
318,600,4,4.09,3,1060,77500
319,600,4,4.09,3,1060,77500
320,600,4,4.09,3,1060,77500
321,600,4,4.09,3,1060,77500
322,600,4,4.09,3,1060,77500
323,600,4,4.09,3,1060,77500
324,600,4,4.09,3,1060,77500
325,600,4,4.09,3,1060,77500
326,600,4,4.09,3,1060,77500
327,600,4,4.09,3,1060,77500
328,600,4,4.09,3,1060,77500
329,600,4,4.09,3,1060,77500
330,600,4,4.09,3,1060,77500
331,600,4,4.09,3,1060,77500
332,600,4,4.09,3,1060,77500
333,600,4,4.09,3,1060,77500
334,600,4,4.09,3,1060,77500
335,600,3.26,3.35,4,1060,107361.96
336,600,3.26,3.35,4,1060,107361.96
337,600,3.26,3.35,4,1060,107361.96
338,600,3.26,3.35,4,1060,107361.96
339,600,3.26,3.35,4,1060,107361.96
340,600,3.26,3.35,4,1060,107361.96
341,600,3.26,3.35,4,1060,107361.96
342,600,3.26,3.35,4,1060,107361.96
343,600,3.26,3.35,4,1060,107361.96
344,600,3.26,3.35,4,1060,107361.96
345,600,3.26,3.35,4,1060,107361.96
346,600,3.26,3.35,4,1060,107361.96
347,600,3.26,3.35,4,1060,107361.96
348,600,3.26,3.35,4,1060,107361.96
349,600,3.26,3.35,4,1060,107361.96
350,600,3.26,3.35,4,1060,107361.96
351,600,3.26,3.35,4,1060,107361.96
352,600,3.26,3.35,4,1060,107361.96
353,600,3.26,3.35,4,1060,107361.96
354,600,3.26,3.35,4,1060,107361.96
355,600,3.26,3.35,4,1060,107361.96
356,600,3.26,3.35,4,1060,107361.96
357,600,3.26,3.35,4,1060,107361.96
358,600,3.26,3.35,4,1060,107361.96
359,600,3.26,3.35,4,1060,107361.96
360,600,3.26,3.35,4,1060,107361.96
361,600,3.26,3.35,4,1060,107361.96
362,600,3.26,3.35,4,1060,107361.96
363,600,3.26,3.35,4,1060,107361.96
364,600,3.26,3.35,4,1060,107361.96
365,600,3.26,3.35,4,1060,107361.96
366,600,3.26,3.35,4,1060,107361.96
367,600,3.26,3.35,4,1060,107361.96
368,600,3.91,4,3,1060,1023.02
369,600,3.91,4,3,1060,1023.02
370,600,3.91,4,3,1060,1023.02
371,600,3.91,4,3,1060,1023.02
372,600,3.91,4,3,1060,1023.02
373,600,3.91,4,3,1060,1023.02
374,600,3.91,4,3,1060,1023.02
375,600,3.91,4,3,1060,1023.02
376,600,3.91,4,3,1060,1023.02
377,600,3.91,4,3,1060,1023.02
378,600,3.91,4,3,1060,1023.02
379,600,3.91,4,3,1060,1023.02
380,600,3.91,4,3,1060,1023.02
381,600,3.91,4,3,1060,1023.02
382,600,3.91,4,3,1060,1023.02
383,600,3.91,4,3,1060,1023.02
384,600,3.91,4,3,1060,1023.02
385,600,3.91,4,3,1060,1023.02
386,600,3.91,4,3,1060,1023.02
387,600,3.91,4,3,1060,1023.02
388,600,3.91,4,3,1060,1023.02
389,600,3.91,4,3,1060,1023.02
390,600,3.91,4,3,1060,1023.02
391,600,3.91,4,3,1060,1023.02
392,600,3.91,4,3,1060,1023.02
393,600,3.91,4,3,1060,1023.02
394,600,3.91,4,3,1060,1023.02
395,600,3.91,4,3,1060,1023.02
396,600,3.91,4,3,1060,1023.02
397,600,3.91,4,3,1060,1023.02
398,600,3.91,4,3,1060,1023.02
399,600,3.91,4,3,1060,1023.02
400,600,3.91,4,3,1060,1023.02
401,600,4.84,4.96,3,1060,1033.06
402,600,4.84,4.96,3,1060,1033.06
403,600,4.84,4.96,3,1060,1033.06
404,600,4.84,4.96,3,1060,1033.06
405,600,4.84,4.96,3,1060,1033.06
406,600,4.84,4.96,3,1060,1033.06
407,600,4.84,4.96,3,1060,1033.06
408,600,4.84,4.96,3,1060,1033.06
409,600,4.84,4.96,3,1060,1033.06
410,600,4.84,4.96,3,1060,1033.06
411,600,4.84,4.96,3,1060,1033.06
412,600,4.84,4.96,3,1060,1033.06
413,600,4.84,4.96,3,1060,1033.06
414,600,4.84,4.96,3,1060,1033.06
415,600,4.84,4.96,3,1060,1033.06
416,600,4.84,4.96,3,1060,1033.06
417,600,4.84,4.96,3,1060,1033.06
418,600,4.84,4.96,3,1060,1033.06
419,600,4.84,4.96,3,1060,1033.06
420,600,4.84,4.96,3,1060,1033.06
421,600,4.84,4.96,3,1060,1033.06
422,600,4.84,4.96,3,1060,1033.06
423,600,4.84,4.96,3,1060,1033.06
424,600,4.84,4.96,3,1060,1033.06
425,600,4.84,4.96,3,1060,1033.06
426,600,4.84,4.96,3,1060,1033.06
427,600,4.84,4.96,3,1060,1033.06
428,600,4.84,4.96,3,1060,1033.06
429,600,4.84,4.96,3,1060,1033.06
430,600,4.84,4.96,3,1060,1033.06
431,600,4.84,4.96,3,1060,1033.06
432,600,4.84,4.96,3,1060,1033.06
433,600,4.84,4.96,3,1060,1033.06
434,600,4.84,4.96,3,1060,1033.06
435,600,2.84,2.9,3,1060,1056.34
436,600,2.84,2.9,3,1060,1056.34
437,600,2.84,2.9,3,1060,1056.34
438,600,2.84,2.9,3,1060,1056.34
439,600,2.84,2.9,3,1060,1056.34
440,600,2.84,2.9,3,1060,1056.34
441,600,2.84,2.9,3,1060,1056.34
442,600,2.84,2.9,3,1060,1056.34
443,600,2.84,2.9,3,1060,1056.34
444,600,2.84,2.9,3,1060,1056.34
445,600,2.84,2.9,3,1060,1056.34
446,600,2.84,2.9,3,1060,1056.34
447,600,2.84,2.9,3,1060,1056.34
448,600,2.84,2.9,3,1060,1056.34
449,600,2.84,2.9,3,1060,1056.34
450,600,2.84,2.9,3,1060,1056.34
451,600,2.84,2.9,3,1060,1056.34
452,600,2.84,2.9,3,1060,1056.34
453,600,2.84,2.9,3,1060,1056.34
454,600,2.84,2.9,3,1060,1056.34
455,600,2.84,2.9,3,1060,1056.34
456,600,2.84,2.9,3,1060,1056.34
457,600,2.84,2.9,3,1060,1056.34
458,600,2.84,2.9,3,1060,1056.34
459,600,2.84,2.9,3,1060,1056.34
460,600,2.84,2.9,3,1060,1056.34
461,600,2.84,2.9,3,1060,1056.34
462,600,2.84,2.9,3,1060,1056.34
463,600,2.84,2.9,3,1060,1056.34
464,600,2.84,2.9,3,1060,1056.34
465,600,2.84,2.9,3,1060,1056.34
466,600,2.84,2.9,3,1060,1056.34
467,600,2.84,2.9,3,1060,1056.34
468,600,8.91,9.15,3,1060,1010.1
469,600,8.91,9.15,3,1060,1010.1
470,600,8.91,9.15,3,1060,1010.1
471,600,8.91,9.15,3,1060,1010.1
472,600,8.91,9.15,3,1060,1010.1
473,600,8.91,9.15,3,1060,1010.1
474,600,8.91,9.15,3,1060,1010.1
475,600,8.91,9.15,3,1060,1010.1
476,600,8.91,9.15,3,1060,1010.1
477,600,8.91,9.15,3,1060,1010.1
478,600,8.91,9.15,3,1060,1010.1
479,600,8.91,9.15,3,1060,1010.1
480,600,8.91,9.15,3,1060,1010.1
481,600,8.91,9.15,3,1060,1010.1
482,600,8.91,9.15,3,1060,1010.1
483,600,8.91,9.15,3,1060,1010.1
484,600,8.91,9.15,3,1060,1010.1
485,600,8.91,9.15,3,1060,1010.1
486,600,8.91,9.15,3,1060,1010.1
487,600,8.91,9.15,3,1060,1010.1
488,600,8.91,9.15,3,1060,1010.1
489,600,8.91,9.15,3,1060,1010.1
490,600,8.91,9.15,3,1060,1010.1
491,600,8.91,9.15,3,1060,1010.1
492,600,8.91,9.15,3,1060,1010.1
493,600,8.91,9.15,3,1060,1010.1
494,600,8.91,9.15,3,1060,1010.1
495,600,8.91,9.15,3,1060,1010.1
496,600,8.91,9.15,3,1060,1010.1
497,600,8.91,9.15,3,1060,1010.1
498,600,8.91,9.15,3,1060,1010.1
499,600,8.91,9.15,3,1060,1010.1
500,600,8.91,9.15,3,1060,1010.1
501,600,2.53,2.59,4,1060,1185.77
502,600,2.53,2.59,4,1060,1185.77
503,600,2.53,2.59,4,1060,1185.77
504,600,2.53,2.59,4,1060,1185.77
505,600,2.53,2.59,4,1060,1185.77
506,600,2.53,2.59,4,1060,1185.77
507,600,2.53,2.59,4,1060,1185.77
508,600,2.53,2.59,4,1060,1185.77
509,600,2.53,2.59,4,1060,1185.77
510,600,2.53,2.59,4,1060,1185.77
511,600,2.53,2.59,4,1060,1185.77
512,600,2.53,2.59,4,1060,1185.77
513,600,2.53,2.59,4,1060,1185.77
514,600,2.53,2.59,4,1060,1185.77
515,600,2.53,2.59,4,1060,1185.77
516,600,2.53,2.59,4,1060,1185.77
517,600,2.53,2.59,4,1060,1185.77
518,600,2.53,2.59,4,1060,1185.77
519,600,2.53,2.59,4,1060,1185.77
520,600,2.53,2.59,4,1060,1185.77
521,600,2.53,2.59,4,1060,1185.77
522,600,2.53,2.59,4,1060,1185.77
523,600,2.53,2.59,4,1060,1185.77
524,600,2.53,2.59,4,1060,1185.77
525,600,2.53,2.59,4,1060,1185.77
526,600,2.53,2.59,4,1060,1185.77
527,600,2.53,2.59,4,1060,1185.77
528,600,2.53,2.59,4,1060,1185.77
529,600,2.53,2.59,4,1060,1185.77
530,600,2.53,2.59,4,1060,1185.77
531,600,2.53,2.59,4,1060,1185.77
532,600,2.53,2.59,4,1060,1185.77
533,600,2.53,2.59,4,1060,1185.77
534,600,2.53,2.59,4,1060,1185.77
535,600,3.2,3.31,5,1060,937.5
536,600,3.2,3.31,5,1060,937.5
537,600,3.2,3.31,5,1060,937.5
538,600,3.2,3.31,5,1060,937.5
539,600,3.2,3.31,5,1060,937.5
540,600,3.2,3.31,5,1060,937.5
541,600,3.2,3.31,5,1060,937.5
542,600,3.2,3.31,5,1060,937.5
543,600,3.2,3.31,5,1060,937.5
544,600,3.2,3.31,5,1060,937.5
545,600,3.2,3.31,5,1060,937.5
546,600,3.2,3.31,5,1060,937.5
547,600,3.2,3.31,5,1060,937.5
548,600,3.2,3.31,5,1060,937.5
549,600,3.2,3.31,5,1060,937.5
550,600,3.2,3.31,5,1060,937.5
551,600,3.2,3.31,5,1060,937.5
552,600,3.2,3.31,5,1060,937.5
553,600,3.2,3.31,5,1060,937.5
554,600,3.2,3.31,5,1060,937.5
555,600,3.2,3.31,5,1060,937.5
556,600,3.2,3.31,5,1060,937.5
557,600,3.2,3.31,5,1060,937.5
558,600,3.2,3.31,5,1060,937.5
559,600,3.2,3.31,5,1060,937.5
560,600,3.2,3.31,5,1060,937.5
561,600,3.2,3.31,5,1060,937.5
562,600,3.2,3.31,5,1060,937.5
563,600,3.2,3.31,5,1060,937.5
564,600,3.2,3.31,5,1060,937.5
565,600,3.2,3.31,5,1060,937.5
566,600,3.2,3.31,5,1060,937.5
567,600,3.2,3.31,5,1060,937.5
568,600,12.77,13.36,5,1060,1018.01
569,600,12.77,13.36,5,1060,1018.01
570,600,12.77,13.36,5,1060,1018.01
571,600,12.77,13.36,5,1060,1018.01
572,600,12.77,13.36,5,1060,1018.01
573,600,12.77,13.36,5,1060,1018.01
574,600,12.77,13.36,5,1060,1018.01
575,600,12.77,13.36,5,1060,1018.01
576,600,12.77,13.36,5,1060,1018.01
577,600,12.77,13.36,5,1060,1018.01
578,600,12.77,13.36,5,1060,1018.01
579,600,12.77,13.36,5,1060,1018.01
580,600,12.77,13.36,5,1060,1018.01
581,600,12.77,13.36,5,1060,1018.01
582,600,12.77,13.36,5,1060,1018.01
583,600,12.77,13.36,5,1060,1018.01
584,600,12.77,13.36,5,1060,1018.01
585,600,12.77,13.36,5,1060,1018.01
586,600,12.77,13.36,5,1060,1018.01
587,600,12.77,13.36,5,1060,1018.01
588,600,12.77,13.36,5,1060,1018.01
589,600,12.77,13.36,5,1060,1018.01
590,600,12.77,13.36,5,1060,1018.01
591,600,12.77,13.36,5,1060,1018.01
592,600,12.77,13.36,5,1060,1018.01
593,600,12.77,13.36,5,1060,1018.01
594,600,12.77,13.36,5,1060,1018.01
595,600,12.77,13.36,5,1060,1018.01
596,600,12.77,13.36,5,1060,1018.01
597,600,12.77,13.36,5,1060,1018.01
598,600,12.77,13.36,5,1060,1018.01
599,600,12.77,13.36,5,1060,1018.01
600,600,12.77,13.36,5,1060,1018.01
601,1640,138.13,154.59,12,550,999.78
602,1640,138.13,154.59,12,550,999.78
603,1640,138.13,154.59,12,550,999.78
604,1640,138.13,154.59,12,550,999.78
605,1640,138.13,154.59,12,550,999.78
606,1640,138.13,154.59,12,550,999.78
607,1640,138.13,154.59,12,550,999.78
608,1640,138.13,154.59,12,550,999.78
609,1640,138.13,154.59,12,550,999.78
610,1640,138.13,154.59,12,550,999.78
611,1640,138.13,154.59,12,550,999.78
612,1640,138.13,154.59,12,550,999.78
613,1640,138.13,154.59,12,550,999.78
614,1640,138.13,154.59,12,550,999.78
615,1640,138.13,154.59,12,550,999.78
616,1640,138.13,154.59,12,550,999.78
617,1640,138.13,154.59,12,550,999.78
618,1640,138.13,154.59,12,550,999.78
619,1640,138.13,154.59,12,550,999.78
620,1640,138.13,154.59,12,550,999.78
621,1640,138.13,154.59,12,550,999.78
622,1640,138.13,154.59,12,550,999.78
623,1640,138.13,154.59,12,550,999.78
624,1640,138.13,154.59,12,550,999.78
625,1640,138.13,154.59,12,550,999.78
626,1640,138.13,154.59,12,550,999.78
627,1640,138.13,154.59,12,550,999.78
628,1640,138.13,154.59,12,550,999.78
629,1640,138.13,154.59,12,550,999.78
630,1640,138.13,154.59,12,550,999.78
631,1640,138.13,154.59,12,550,999.78
632,1640,138.13,154.59,12,550,999.78
633,1640,138.13,154.59,12,550,999.78
634,1640,138.13,154.59,12,550,999.78
635,1650,109,122.06,12.1,550,1000
636,1650,109,122.06,12.1,550,1000
637,1650,109,122.06,12.1,550,1000
638,1650,109,122.06,12.1,550,1000
639,1650,109,122.06,12.1,550,1000
640,1650,109,122.06,12.1,550,1000
641,1650,109,122.06,12.1,550,1000
642,1650,109,122.06,12.1,550,1000
643,1650,109,122.06,12.1,550,1000
644,1650,109,122.06,12.1,550,1000
645,1650,109,122.06,12.1,550,1000
646,1650,109,122.06,12.1,550,1000
647,1650,109,122.06,12.1,550,1000
648,1650,109,122.06,12.1,550,1000
649,1650,109,122.06,12.1,550,1000
650,1650,109,122.06,12.1,550,1000
651,1650,109,122.06,12.1,550,1000
652,1650,109,122.06,12.1,550,1000
653,1650,109,122.06,12.1,550,1000
654,1650,109,122.06,12.1,550,1000
655,1650,109,122.06,12.1,550,1000
656,1650,109,122.06,12.1,550,1000
657,1650,109,122.06,12.1,550,1000
658,1650,109,122.06,12.1,550,1000
659,1650,109,122.06,12.1,550,1000
660,1650,109,122.06,12.1,550,1000
661,1650,109,122.06,12.1,550,1000
662,1650,109,122.06,12.1,550,1000
663,1650,109,122.06,12.1,550,1000
664,1650,109,122.06,12.1,550,1000
665,1650,109,122.06,12.1,550,1000
