index,glir,qo,qt,wc,ch,gor
1157,275.2,230.12,437.1,15.89,1387,12958.46
1158,275.2,230.12,437.1,15.89,1387,12958.46
1159,275.2,230.12,437.1,15.89,1387,12958.46
1160,275.2,230.12,437.1,15.89,1387,12958.46
1161,275.2,230.12,437.1,15.89,1387,12958.46
1162,275.2,230.12,437.1,15.89,1387,12958.46
1163,275.2,230.12,437.1,15.89,1387,12958.46
1164,275.2,230.12,437.1,15.89,1387,12958.46
1165,275.2,230.12,437.1,15.89,1387,12958.46
1166,275.2,230.12,437.1,15.89,1387,12958.46
1167,275.2,230.12,437.1,15.89,1387,12958.46
1168,83.2,208.44,404.74,6.99,1767,14786.03
1169,83.2,208.44,404.74,6.99,1767,14786.03
1170,83.2,208.44,404.74,6.99,1767,14786.03
1171,83.2,208.44,404.74,6.99,1767,14786.03
1172,83.2,208.44,404.74,6.99,1767,14786.03
1173,83.2,208.44,404.74,6.99,1767,14786.03
1174,83.2,208.44,404.74,6.99,1767,14786.03
1175,83.2,208.44,404.74,6.99,1767,14786.03
1176,83.2,208.44,404.74,6.99,1767,14786.03
1177,83.2,208.44,404.74,6.99,1767,14786.03
1178,83.2,208.44,404.74,6.99,1767,14786.03
1179,83.2,208.44,404.74,6.99,1767,14786.03
1180,83.2,208.44,404.74,6.99,1767,14786.03
1181,83.2,208.44,404.74,6.99,1767,14786.03
1182,83.2,208.44,404.74,6.99,1767,14786.03
1183,83.2,208.44,404.74,6.99,1767,14786.03
1184,83.2,208.44,404.74,6.99,1767,14786.03
1185,83.2,208.44,404.74,6.99,1767,14786.03
1186,83.2,208.44,404.74,6.99,1767,14786.03
1187,83.2,208.44,404.74,6.99,1767,14786.03
1188,83.2,208.44,404.74,6.99,1767,14786.03
1189,83.2,208.44,404.74,6.99,1767,14786.03
1190,83.2,208.44,404.74,6.99,1767,14786.03
1191,83.2,208.44,404.74,6.99,1767,14786.03
1192,83.2,208.44,404.74,6.99,1767,14786.03
1193,83.2,208.44,404.74,6.99,1767,14786.03
1194,83.2,208.44,404.74,6.99,1767,14786.03
1195,83.2,208.44,404.74,6.99,1767,14786.03
1196,83.2,208.44,404.74,6.99,1767,14786.03
1197,83.2,208.44,404.74,6.99,1767,14786.03
1198,83.2,208.44,404.74,6.99,1767,14786.03
1199,83.2,208.44,404.74,6.99,1767,14786.03
1200,83.2,208.44,404.74,6.99,1767,14786.03
1201,76.9,212.52,408.45,6.39,1692,14252.78
1202,76.9,212.52,408.45,6.39,1692,14252.78
1203,76.9,212.52,408.45,6.39,1692,14252.78
1204,76.9,212.52,408.45,6.39,1692,14252.78
1205,76.9,212.52,408.45,6.39,1692,14252.78
1206,76.9,212.52,408.45,6.39,1692,14252.78
1207,76.9,212.52,408.45,6.39,1692,14252.78
1208,76.9,212.52,408.45,6.39,1692,14252.78
1209,76.9,212.52,408.45,6.39,1692,14252.78
1210,76.9,212.52,408.45,6.39,1692,14252.78
1211,76.9,212.52,408.45,6.39,1692,14252.78
1212,76.9,212.52,408.45,6.39,1692,14252.78
1213,76.9,212.52,408.45,6.39,1692,14252.78
1214,76.9,212.52,408.45,6.39,1692,14252.78
1215,76.9,212.52,408.45,6.39,1692,14252.78
1216,76.9,212.52,408.45,6.39,1692,14252.78
1217,76.9,212.52,408.45,6.39,1692,14252.78
1218,76.9,212.52,408.45,6.39,1692,14252.78
1219,76.9,212.52,408.45,6.39,1692,14252.78
1220,76.9,212.52,408.45,6.39,1692,14252.78
1221,76.9,212.52,408.45,6.39,1692,14252.78
1222,76.9,212.52,408.45,6.39,1692,14252.78
1223,76.9,212.52,408.45,6.39,1692,14252.78
1224,76.9,212.52,408.45,6.39,1692,14252.78
1225,76.9,212.52,408.45,6.39,1692,14252.78
1226,76.9,212.52,408.45,6.39,1692,14252.78
1227,76.9,212.52,408.45,6.39,1692,14252.78
1228,76.9,212.52,408.45,6.39,1692,14252.78
1229,76.9,212.52,408.45,6.39,1692,14252.78
1230,76.9,212.52,408.45,6.39,1692,14252.78
1231,76.9,212.52,408.45,6.39,1692,14252.78
1232,76.9,212.52,408.45,6.39,1692,14252.78
1233,76.9,212.52,408.45,6.39,1692,14252.78
1234,76.9,212.52,408.45,6.39,1692,14252.78
1235,234.2,243.42,440.11,6.39,1351,11798.54
1236,234.2,243.42,440.11,6.39,1351,11798.54
1237,234.2,243.42,440.11,6.39,1351,11798.54
1238,234.2,243.42,440.11,6.39,1351,11798.54
1239,234.2,243.42,440.11,6.39,1351,11798.54
1240,234.2,243.42,440.11,6.39,1351,11798.54
1241,234.2,243.42,440.11,6.39,1351,11798.54
1242,234.2,243.42,440.11,6.39,1351,11798.54
1243,234.2,243.42,440.11,6.39,1351,11798.54
1244,234.2,243.42,440.11,6.39,1351,11798.54
1245,234.2,243.42,440.11,6.39,1351,11798.54
1246,234.2,243.42,440.11,6.39,1351,11798.54
1247,234.2,243.42,440.11,6.39,1351,11798.54
1248,234.2,243.42,440.11,6.39,1351,11798.54
1249,234.2,243.42,440.11,6.39,1351,11798.54
1250,234.2,243.42,440.11,6.39,1351,11798.54
1251,234.2,243.42,440.11,6.39,1351,11798.54
1252,234.2,243.42,440.11,6.39,1351,11798.54
1253,234.2,243.42,440.11,6.39,1351,11798.54
1254,234.2,243.42,440.11,6.39,1351,11798.54
1255,234.2,243.42,440.11,6.39,1351,11798.54
1256,234.2,243.42,440.11,6.39,1351,11798.54
1257,234.2,243.42,440.11,6.39,1351,11798.54
1258,234.2,243.42,440.11,6.39,1351,11798.54
1259,234.2,243.42,440.11,6.39,1351,11798.54
1260,234.2,243.42,440.11,6.39,1351,11798.54
1261,234.2,243.42,440.11,6.39,1351,11798.54
1262,234.2,243.42,440.11,6.39,1351,11798.54
1263,234.2,243.42,440.11,6.39,1351,11798.54
1264,234.2,243.42,440.11,6.39,1351,11798.54
1265,234.2,243.42,440.11,6.39,1351,11798.54
1266,234.2,243.42,440.11,6.39,1351,11798.54
1267,234.2,243.42,440.11,6.39,1351,11798.54
1268,249.4,259.22,456.3,6.39,1538.8,10539.31
1269,249.4,259.22,456.3,6.39,1538.8,10539.31
1270,249.4,259.22,456.3,6.39,1538.8,10539.31
1271,249.4,259.22,456.3,6.39,1538.8,10539.31
1272,249.4,259.22,456.3,6.39,1538.8,10539.31
1273,249.4,259.22,456.3,6.39,1538.8,10539.31
1274,249.4,259.22,456.3,6.39,1538.8,10539.31
1275,249.4,259.22,456.3,6.39,1538.8,10539.31
1276,249.4,259.22,456.3,6.39,1538.8,10539.31
1277,249.4,259.22,456.3,6.39,1538.8,10539.31
1278,249.4,259.22,456.3,6.39,1538.8,10539.31
1279,249.4,259.22,456.3,6.39,1538.8,10539.31
1280,249.4,259.22,456.3,6.39,1538.8,10539.31
1281,249.4,259.22,456.3,6.39,1538.8,10539.31
1282,249.4,259.22,456.3,6.39,1538.8,10539.31
1283,249.4,259.22,456.3,6.39,1538.8,10539.31
1284,249.4,259.22,456.3,6.39,1538.8,10539.31
1285,249.4,259.22,456.3,6.39,1538.8,10539.31
1286,249.4,259.22,456.3,6.39,1538.8,10539.31
1287,249.4,259.22,456.3,6.39,1538.8,10539.31
1288,249.4,259.22,456.3,6.39,1538.8,10539.31
1289,249.4,259.22,456.3,6.39,1538.8,10539.31
1290,249.4,259.22,456.3,6.39,1538.8,10539.31
1291,249.4,259.22,456.3,6.39,1538.8,10539.31
1292,249.4,259.22,456.3,6.39,1538.8,10539.31
1293,249.4,259.22,456.3,6.39,1538.8,10539.31
1294,249.4,259.22,456.3,6.39,1538.8,10539.31
1295,249.4,259.22,456.3,6.39,1538.8,10539.31
1296,249.4,259.22,456.3,6.39,1538.8,10539.31
1297,249.4,259.22,456.3,6.39,1538.8,10539.31
1298,249.4,259.22,456.3,6.39,1538.8,10539.31
1299,249.4,259.22,456.3,6.39,1538.8,10539.31
1300,249.4,259.22,456.3,6.39,1538.8,10539.31
1301,139.9,202.98,397.08,4.13,1679,13631.39
1302,139.9,202.98,397.08,4.13,1679,13631.39
1303,139.9,202.98,397.08,4.13,1679,13631.39
1304,139.9,202.98,397.08,4.13,1679,13631.39
1305,139.9,202.98,397.08,4.13,1679,13631.39
1306,139.9,202.98,397.08,4.13,1679,13631.39
1307,139.9,202.98,397.08,4.13,1679,13631.39
1308,139.9,202.98,397.08,4.13,1679,13631.39
1309,139.9,202.98,397.08,4.13,1679,13631.39
1310,139.9,202.98,397.08,4.13,1679,13631.39
1311,139.9,202.98,397.08,4.13,1679,13631.39
1312,139.9,202.98,397.08,4.13,1679,13631.39
1313,139.9,202.98,397.08,4.13,1679,13631.39
1314,139.9,202.98,397.08,4.13,1679,13631.39
1315,139.9,202.98,397.08,4.13,1679,13631.39
1316,139.9,202.98,397.08,4.13,1679,13631.39
1317,139.9,202.98,397.08,4.13,1679,13631.39
1318,139.9,202.98,397.08,4.13,1679,13631.39
1319,139.9,202.98,397.08,4.13,1679,13631.39
1320,139.9,202.98,397.08,4.13,1679,13631.39
1321,139.9,202.98,397.08,4.13,1679,13631.39
1322,139.9,202.98,397.08,4.13,1679,13631.39
1323,139.9,202.98,397.08,4.13,1679,13631.39
1324,139.9,202.98,397.08,4.13,1679,13631.39
1325,139.9,202.98,397.08,4.13,1679,13631.39
1326,139.9,202.98,397.08,4.13,1679,13631.39
1327,139.9,202.98,397.08,4.13,1679,13631.39
1328,139.9,202.98,397.08,4.13,1679,13631.39
1329,139.9,202.98,397.08,4.13,1679,13631.39
1330,139.9,202.98,397.08,4.13,1679,13631.39
1331,139.9,202.98,397.08,4.13,1679,13631.39
1332,139.9,202.98,397.08,4.13,1679,13631.39
1333,139.9,202.98,397.08,4.13,1679,13631.39
1334,139.9,202.98,397.08,4.13,1679,13631.39
1335,166,221.14,415.26,4.13,1530,12055.71
1336,166,221.14,415.26,4.13,1530,12055.71
1337,166,221.14,415.26,4.13,1530,12055.71
1338,166,221.14,415.26,4.13,1530,12055.71
1339,166,221.14,415.26,4.13,1530,12055.71
1340,166,221.14,415.26,4.13,1530,12055.71
1341,166,221.14,415.26,4.13,1530,12055.71
1342,166,221.14,415.26,4.13,1530,12055.71
1343,166,221.14,415.26,4.13,1530,12055.71
1344,166,221.14,415.26,4.13,1530,12055.71
1345,166,221.14,415.26,4.13,1530,12055.71
1346,166,221.14,415.26,4.13,1530,12055.71
1347,166,221.14,415.26,4.13,1530,12055.71
1348,166,221.14,415.26,4.13,1530,12055.71
1349,166,221.14,415.26,4.13,1530,12055.71
1350,166,221.14,415.26,4.13,1530,12055.71
1351,166,221.14,415.26,4.13,1530,12055.71
1352,166,221.14,415.26,4.13,1530,12055.71
1353,166,221.14,415.26,4.13,1530,12055.71
1354,166,221.14,415.26,4.13,1530,12055.71
1355,166,221.14,415.26,4.13,1530,12055.71
1356,166,221.14,415.26,4.13,1530,12055.71
1357,166,221.14,415.26,4.13,1530,12055.71
1358,166,221.14,415.26,4.13,1530,12055.71
1359,166,221.14,415.26,4.13,1530,12055.71
1360,166,221.14,415.26,4.13,1530,12055.71
1361,166,221.14,415.26,4.13,1530,12055.71
1362,166,221.14,415.26,4.13,1530,12055.71
1363,166,221.14,415.26,4.13,1530,12055.71
1364,166,221.14,415.26,4.13,1530,12055.71
1365,166,221.14,415.26,4.13,1530,12055.71
1366,166,221.14,415.26,4.13,1530,12055.71
1367,166,221.14,415.26,4.13,1530,12055.71
1368,73.7,212.92,407.03,4.13,1676,12511.74
1369,73.7,212.92,407.03,4.13,1676,12511.74
1370,73.7,212.92,407.03,4.13,1676,12511.74
1371,73.7,212.92,407.03,4.13,1676,12511.74
1372,73.7,212.92,407.03,4.13,1676,12511.74
1373,73.7,212.92,407.03,4.13,1676,12511.74
1374,73.7,212.92,407.03,4.13,1676,12511.74
1375,73.7,212.92,407.03,4.13,1676,12511.74
1376,73.7,212.92,407.03,4.13,1676,12511.74
1377,73.7,212.92,407.03,4.13,1676,12511.74
1378,73.7,212.92,407.03,4.13,1676,12511.74
1379,73.7,212.92,407.03,4.13,1676,12511.74
1380,73.7,212.92,407.03,4.13,1676,12511.74
1381,73.7,212.92,407.03,4.13,1676,12511.74
1382,73.7,212.92,407.03,4.13,1676,12511.74
1383,73.7,212.92,407.03,4.13,1676,12511.74
1384,73.7,212.92,407.03,4.13,1676,12511.74
1385,73.7,212.92,407.03,4.13,1676,12511.74
1386,73.7,212.92,407.03,4.13,1676,12511.74
1387,73.7,212.92,407.03,4.13,1676,12511.74
1388,73.7,212.92,407.03,4.13,1676,12511.74
1389,73.7,212.92,407.03,4.13,1676,12511.74
1390,73.7,212.92,407.03,4.13,1676,12511.74
1391,73.7,212.92,407.03,4.13,1676,12511.74
1392,73.7,212.92,407.03,4.13,1676,12511.74
1393,73.7,212.92,407.03,4.13,1676,12511.74
1394,73.7,212.92,407.03,4.13,1676,12511.74
1395,73.7,212.92,407.03,4.13,1676,12511.74
1396,73.7,212.92,407.03,4.13,1676,12511.74
1397,73.7,212.92,407.03,4.13,1676,12511.74
1398,73.7,212.92,407.03,4.13,1676,12511.74
1399,73.7,212.92,407.03,4.13,1676,12511.74
1400,73.7,212.92,407.03,4.13,1676,12511.74
1401,158.6,202.37,396.47,4.13,1550,13768.35
1402,158.6,202.37,396.47,4.13,1550,13768.35
1403,158.6,202.37,396.47,4.13,1550,13768.35
1404,158.6,202.37,396.47,4.13,1550,13768.35
1405,158.6,202.37,396.47,4.13,1550,13768.35
1406,158.6,202.37,396.47,4.13,1550,13768.35
1407,158.6,202.37,396.47,4.13,1550,13768.35
1408,158.6,202.37,396.47,4.13,1550,13768.35
1409,158.6,202.37,396.47,4.13,1550,13768.35
1410,158.6,202.37,396.47,4.13,1550,13768.35
1411,158.6,202.37,396.47,4.13,1550,13768.35
1412,158.6,202.37,396.47,4.13,1550,13768.35
1413,158.6,202.37,396.47,4.13,1550,13768.35
1414,158.6,202.37,396.47,4.13,1550,13768.35
1415,158.6,202.37,396.47,4.13,1550,13768.35
1416,158.6,202.37,396.47,4.13,1550,13768.35
1417,158.6,202.37,396.47,4.13,1550,13768.35
1418,158.6,202.37,396.47,4.13,1550,13768.35
1419,158.6,202.37,396.47,4.13,1550,13768.35
1420,158.6,202.37,396.47,4.13,1550,13768.35
1421,158.6,202.37,396.47,4.13,1550,13768.35
1422,158.6,202.37,396.47,4.13,1550,13768.35
1423,158.6,202.37,396.47,4.13,1550,13768.35
1424,158.6,202.37,396.47,4.13,1550,13768.35
1425,158.6,202.37,396.47,4.13,1550,13768.35
1426,158.6,202.37,396.47,4.13,1550,13768.35
1427,158.6,202.37,396.47,4.13,1550,13768.35
1428,158.6,202.37,396.47,4.13,1550,13768.35
1429,158.6,202.37,396.47,4.13,1550,13768.35
1430,158.6,202.37,396.47,4.13,1550,13768.35
1431,158.6,202.37,396.47,4.13,1550,13768.35
1432,158.6,202.37,396.47,4.13,1550,13768.35
1433,158.6,202.37,396.47,4.13,1550,13768.35
1434,158.6,202.37,396.47,4.13,1550,13768.35
1435,108.5,211.78,430.08,27.79,1684,12574.37
1436,108.5,211.78,430.08,27.79,1684,12574.37
1437,108.5,211.78,430.08,27.79,1684,12574.37
1438,108.5,211.78,430.08,27.79,1684,12574.37
1439,108.5,211.78,430.08,27.79,1684,12574.37
1440,108.5,211.78,430.08,27.79,1684,12574.37
1441,108.5,211.78,430.08,27.79,1684,12574.37
1442,108.5,211.78,430.08,27.79,1684,12574.37
1443,108.5,211.78,430.08,27.79,1684,12574.37
1444,108.5,211.78,430.08,27.79,1684,12574.37
1445,108.5,211.78,430.08,27.79,1684,12574.37
1446,108.5,211.78,430.08,27.79,1684,12574.37
1447,108.5,211.78,430.08,27.79,1684,12574.37
1448,108.5,211.78,430.08,27.79,1684,12574.37
1449,108.5,211.78,430.08,27.79,1684,12574.37
1450,108.5,211.78,430.08,27.79,1684,12574.37
1451,108.5,211.78,430.08,27.79,1684,12574.37
1452,108.5,211.78,430.08,27.79,1684,12574.37
1453,108.5,211.78,430.08,27.79,1684,12574.37
1454,108.5,211.78,430.08,27.79,1684,12574.37
1455,108.5,211.78,430.08,27.79,1684,12574.37
1456,108.5,211.78,430.08,27.79,1684,12574.37
1457,108.5,211.78,430.08,27.79,1684,12574.37
1458,108.5,211.78,430.08,27.79,1684,12574.37
1459,108.5,211.78,430.08,27.79,1684,12574.37
1460,108.5,211.78,430.08,27.79,1684,12574.37
1461,108.5,211.78,430.08,27.79,1684,12574.37
1462,108.5,211.78,430.08,27.79,1684,12574.37
1463,108.5,211.78,430.08,27.79,1684,12574.37
1464,108.5,211.78,430.08,27.79,1684,12574.37
1465,108.5,211.78,430.08,27.79,1684,12574.37
1466,108.5,211.78,430.08,27.79,1684,12574.37
1467,108.5,211.78,430.08,27.79,1684,12574.37
1468,177.2,206.46,412.26,17.99,1540,12888.7
1469,177.2,206.46,412.26,17.99,1540,12888.7
1470,177.2,206.46,412.26,17.99,1540,12888.7
1471,177.2,206.46,412.26,17.99,1540,12888.7
1472,177.2,206.46,412.26,17.99,1540,12888.7
1473,177.2,206.46,412.26,17.99,1540,12888.7
1474,177.2,206.46,412.26,17.99,1540,12888.7
1475,177.2,206.46,412.26,17.99,1540,12888.7
1476,177.2,206.46,412.26,17.99,1540,12888.7
1477,177.2,206.46,412.26,17.99,1540,12888.7
1478,177.2,206.46,412.26,17.99,1540,12888.7
1479,177.2,206.46,412.26,17.99,1540,12888.7
1480,177.2,206.46,412.26,17.99,1540,12888.7
1481,177.2,206.46,412.26,17.99,1540,12888.7
1482,177.2,206.46,412.26,17.99,1540,12888.7
1483,177.2,206.46,412.26,17.99,1540,12888.7
1484,177.2,206.46,412.26,17.99,1540,12888.7
1485,177.2,206.46,412.26,17.99,1540,12888.7
1486,177.2,206.46,412.26,17.99,1540,12888.7
1487,177.2,206.46,412.26,17.99,1540,12888.7
1488,177.2,206.46,412.26,17.99,1540,12888.7
1489,177.2,206.46,412.26,17.99,1540,12888.7
1490,177.2,206.46,412.26,17.99,1540,12888.7
1491,177.2,206.46,412.26,17.99,1540,12888.7
1492,177.2,206.46,412.26,17.99,1540,12888.7
1493,177.2,206.46,412.26,17.99,1540,12888.7
1494,177.2,206.46,412.26,17.99,1540,12888.7
1495,177.2,206.46,412.26,17.99,1540,12888.7
1496,177.2,206.46,412.26,17.99,1540,12888.7
1497,177.2,206.46,412.26,17.99,1540,12888.7
1498,177.2,206.46,412.26,17.99,1540,12888.7
1499,177.2,206.46,412.26,17.99,1540,12888.7
1500,177.2,206.46,412.26,17.99,1540,12888.7
1501,106.2,144.28,339.95,17.96,1658,18270.03
1502,106.2,144.28,339.95,17.96,1658,18270.03
1503,106.2,144.28,339.95,17.96,1658,18270.03
1504,106.2,144.28,339.95,17.96,1658,18270.03
1505,106.2,144.28,339.95,17.96,1658,18270.03
1506,106.2,144.28,339.95,17.96,1658,18270.03
1507,106.2,144.28,339.95,17.96,1658,18270.03
1508,106.2,144.28,339.95,17.96,1658,18270.03
1509,106.2,144.28,339.95,17.96,1658,18270.03
1510,106.2,144.28,339.95,17.96,1658,18270.03
1511,106.2,144.28,339.95,17.96,1658,18270.03
1512,106.2,144.28,339.95,17.96,1658,18270.03
1513,106.2,144.28,339.95,17.96,1658,18270.03
1514,106.2,144.28,339.95,17.96,1658,18270.03
1515,106.2,144.28,339.95,17.96,1658,18270.03
1516,106.2,144.28,339.95,17.96,1658,18270.03
1517,106.2,144.28,339.95,17.96,1658,18270.03
1518,106.2,144.28,339.95,17.96,1658,18270.03
1519,106.2,144.28,339.95,17.96,1658,18270.03
1520,106.2,144.28,339.95,17.96,1658,18270.03
1521,106.2,144.28,339.95,17.96,1658,18270.03
1522,106.2,144.28,339.95,17.96,1658,18270.03
1523,106.2,144.28,339.95,17.96,1658,18270.03
1524,106.2,144.28,339.95,17.96,1658,18270.03
1525,106.2,144.28,339.95,17.96,1658,18270.03
1526,106.2,144.28,339.95,17.96,1658,18270.03
1527,106.2,144.28,339.95,17.96,1658,18270.03
1528,106.2,144.28,339.95,17.96,1658,18270.03
1529,106.2,144.28,339.95,17.96,1658,18270.03
1530,106.2,144.28,339.95,17.96,1658,18270.03
1531,106.2,144.28,339.95,17.96,1658,18270.03
1532,106.2,144.28,339.95,17.96,1658,18270.03
1533,106.2,144.28,339.95,17.96,1658,18270.03
1534,106.2,144.28,339.95,17.96,1658,18270.03
1535,214.2,279.77,475.24,4.99,1220,9615.04
1536,214.2,279.77,475.24,4.99,1220,9615.04
1537,214.2,279.77,475.24,4.99,1220,9615.04
1538,214.2,279.77,475.24,4.99,1220,9615.04
1539,214.2,279.77,475.24,4.99,1220,9615.04
1540,214.2,279.77,475.24,4.99,1220,9615.04
1541,214.2,279.77,475.24,4.99,1220,9615.04
1542,214.2,279.77,475.24,4.99,1220,9615.04
1543,214.2,279.77,475.24,4.99,1220,9615.04
1544,214.2,279.77,475.24,4.99,1220,9615.04
1545,214.2,279.77,475.24,4.99,1220,9615.04
1546,214.2,279.77,475.24,4.99,1220,9615.04
1547,214.2,279.77,475.24,4.99,1220,9615.04
1548,214.2,279.77,475.24,4.99,1220,9615.04
1549,214.2,279.77,475.24,4.99,1220,9615.04
1550,214.2,279.77,475.24,4.99,1220,9615.04
1551,214.2,279.77,475.24,4.99,1220,9615.04
1552,214.2,279.77,475.24,4.99,1220,9615.04
1553,214.2,279.77,475.24,4.99,1220,9615.04
1554,214.2,279.77,475.24,4.99,1220,9615.04
1555,214.2,279.77,475.24,4.99,1220,9615.04
1556,214.2,279.77,475.24,4.99,1220,9615.04
1557,214.2,279.77,475.24,4.99,1220,9615.04
1558,214.2,279.77,475.24,4.99,1220,9615.04
1559,214.2,279.77,475.24,4.99,1220,9615.04
1560,214.2,279.77,475.24,4.99,1220,9615.04
1561,214.2,279.77,475.24,4.99,1220,9615.04
1562,214.2,279.77,475.24,4.99,1220,9615.04
1563,214.2,279.77,475.24,4.99,1220,9615.04
1564,214.2,279.77,475.24,4.99,1220,9615.04
1565,214.2,279.77,475.24,4.99,1220,9615.04
1566,214.2,279.77,475.24,4.99,1220,9615.04
1567,214.2,279.77,475.24,4.99,1220,9615.04
1568,129.2,260.24,455.52,4.99,1477,10305.87
1569,129.2,260.24,455.52,4.99,1477,10305.87
1570,129.2,260.24,455.52,4.99,1477,10305.87
1571,129.2,260.24,455.52,4.99,1477,10305.87
1572,129.2,260.24,455.52,4.99,1477,10305.87
1573,129.2,260.24,455.52,4.99,1477,10305.87
1574,129.2,260.24,455.52,4.99,1477,10305.87
1575,129.2,260.24,455.52,4.99,1477,10305.87
1576,129.2,260.24,455.52,4.99,1477,10305.87
1577,129.2,260.24,455.52,4.99,1477,10305.87
1578,129.2,260.24,455.52,4.99,1477,10305.87
1579,129.2,260.24,455.52,4.99,1477,10305.87
1580,129.2,260.24,455.52,4.99,1477,10305.87
1581,129.2,260.24,455.52,4.99,1477,10305.87
1582,129.2,260.24,455.52,4.99,1477,10305.87
1583,129.2,260.24,455.52,4.99,1477,10305.87
1584,129.2,260.24,455.52,4.99,1477,10305.87
1585,129.2,260.24,455.52,4.99,1477,10305.87
1586,129.2,260.24,455.52,4.99,1477,10305.87
1587,129.2,260.24,455.52,4.99,1477,10305.87
1588,129.2,260.24,455.52,4.99,1477,10305.87
1589,129.2,260.24,455.52,4.99,1477,10305.87
1590,129.2,260.24,455.52,4.99,1477,10305.87
1591,129.2,260.24,455.52,4.99,1477,10305.87
1592,129.2,260.24,455.52,4.99,1477,10305.87
1593,129.2,260.24,455.52,4.99,1477,10305.87
1594,129.2,260.24,455.52,4.99,1477,10305.87
1595,129.2,260.24,455.52,4.99,1477,10305.87
1596,129.2,260.24,455.52,4.99,1477,10305.87
1597,129.2,260.24,455.52,4.99,1477,10305.87
1598,129.2,260.24,455.52,4.99,1477,10305.87
1599,129.2,260.24,455.52,4.99,1477,10305.87
1600,129.2,260.24,455.52,4.99,1477,10305.87
1601,134.2,192,386.59,4.99,1664,13828.13
1602,134.2,192,386.59,4.99,1664,13828.13
1603,134.2,192,386.59,4.99,1664,13828.13
1604,134.2,192,386.59,4.99,1664,13828.13
1605,134.2,192,386.59,4.99,1664,13828.13
1606,134.2,192,386.59,4.99,1664,13828.13
1607,134.2,192,386.59,4.99,1664,13828.13
1608,134.2,192,386.59,4.99,1664,13828.13
1609,134.2,192,386.59,4.99,1664,13828.13
1610,134.2,192,386.59,4.99,1664,13828.13
1611,134.2,192,386.59,4.99,1664,13828.13
1612,134.2,192,386.59,4.99,1664,13828.13
1613,134.2,192,386.59,4.99,1664,13828.13
1614,134.2,192,386.59,4.99,1664,13828.13
1615,134.2,192,386.59,4.99,1664,13828.13
1616,134.2,192,386.59,4.99,1664,13828.13
1617,134.2,192,386.59,4.99,1664,13828.13
1618,134.2,192,386.59,4.99,1664,13828.13
1619,134.2,192,386.59,4.99,1664,13828.13
1620,134.2,192,386.59,4.99,1664,13828.13
1621,134.2,192,386.59,4.99,1664,13828.13
1622,134.2,192,386.59,4.99,1664,13828.13
1623,134.2,192,386.59,4.99,1664,13828.13
1624,134.2,192,386.59,4.99,1664,13828.13
1625,134.2,192,386.59,4.99,1664,13828.13
1626,134.2,192,386.59,4.99,1664,13828.13
1627,134.2,192,386.59,4.99,1664,13828.13
1628,134.2,192,386.59,4.99,1664,13828.13
1629,134.2,192,386.59,4.99,1664,13828.13
1630,134.2,192,386.59,4.99,1664,13828.13
1631,134.2,192,386.59,4.99,1664,13828.13
1632,134.2,192,386.59,4.99,1664,13828.13
1633,134.2,192,386.59,4.99,1664,13828.13
1634,134.2,192,386.59,4.99,1664,13828.13
1635,141.2,207.63,402.37,4.98,1633,12816.07
1636,141.2,207.63,402.37,4.98,1633,12816.07
1637,141.2,207.63,402.37,4.98,1633,12816.07
1638,141.2,207.63,402.37,4.98,1633,12816.07
1639,141.2,207.63,402.37,4.98,1633,12816.07
1640,141.2,207.63,402.37,4.98,1633,12816.07
1641,141.2,207.63,402.37,4.98,1633,12816.07
1642,141.2,207.63,402.37,4.98,1633,12816.07
1643,141.2,207.63,402.37,4.98,1633,12816.07
1644,141.2,207.63,402.37,4.98,1633,12816.07
1645,141.2,207.63,402.37,4.98,1633,12816.07
1646,141.2,207.63,402.37,4.98,1633,12816.07
1647,141.2,207.63,402.37,4.98,1633,12816.07
1648,141.2,207.63,402.37,4.98,1633,12816.07
1649,141.2,207.63,402.37,4.98,1633,12816.07
1650,141.2,207.63,402.37,4.98,1633,12816.07
1651,141.2,207.63,402.37,4.98,1633,12816.07
1652,141.2,207.63,402.37,4.98,1633,12816.07
1653,141.2,207.63,402.37,4.98,1633,12816.07
1654,141.2,207.63,402.37,4.98,1633,12816.07
1655,141.2,207.63,402.37,4.98,1633,12816.07
1656,141.2,207.63,402.37,4.98,1633,12816.07
1657,141.2,207.63,402.37,4.98,1633,12816.07
1658,141.2,207.63,402.37,4.98,1633,12816.07
1659,141.2,207.63,402.37,4.98,1633,12816.07
1660,141.2,207.63,402.37,4.98,1633,12816.07
1661,141.2,207.63,402.37,4.98,1633,12816.07
1662,141.2,207.63,402.37,4.98,1633,12816.07
1663,141.2,207.63,402.37,4.98,1633,12816.07
1664,141.2,207.63,402.37,4.98,1633,12816.07
1665,141.2,207.63,402.37,4.98,1633,12816.07
1666,141.2,207.63,402.37,4.98,1633,12816.07
1667,141.2,207.63,402.37,4.98,1633,12816.07
1668,139.2,189.71,383.71,3.99,1676,13989.77
1669,139.2,189.71,383.71,3.99,1676,13989.77
1670,139.2,189.71,383.71,3.99,1676,13989.77
1671,139.2,189.71,383.71,3.99,1676,13989.77
1672,139.2,189.71,383.71,3.99,1676,13989.77
1673,139.2,189.71,383.71,3.99,1676,13989.77
1674,139.2,189.71,383.71,3.99,1676,13989.77
1675,139.2,189.71,383.71,3.99,1676,13989.77
1676,139.2,189.71,383.71,3.99,1676,13989.77
