index,glir11,qo11,qt11,wc11,ch11,gor11,glir22,qo22,qt22,wc22,ch22,gor22
188,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
189,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
190,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
191,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
192,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
193,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
194,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
195,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
196,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
197,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
198,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
199,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
200,54.2,137.52,331.52,3.99,941.01,19139.03,600,3.52,3.62,4,868.01,500
201,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
202,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
203,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
204,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
205,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
206,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
207,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
208,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
209,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
210,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
211,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
212,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
213,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
214,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
215,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
216,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
217,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
218,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
219,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
220,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
221,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
222,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
223,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
224,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
225,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
226,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
227,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
228,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
229,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
230,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
231,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
232,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
233,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
234,54.2,135.35,329.35,3.99,985,19667.53,600,1.35,1.36,2,912,1111.111111
235,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
236,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
237,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
238,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
239,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
240,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
241,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
242,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
243,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
244,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
245,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
246,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
247,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
248,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
249,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
250,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
251,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
252,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
253,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
254,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
255,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
256,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
257,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
258,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
259,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
260,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
261,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
262,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
263,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
264,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
265,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
266,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
267,54.2,137.2,331.2,3.99,1133,19839.65,600,3.2,3.24,2,1060,1406.25
268,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
269,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
270,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
271,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
272,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
273,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
274,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
275,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
276,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
277,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
278,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
279,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
280,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
281,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
282,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
283,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
284,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
285,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
286,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
287,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
288,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
289,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
290,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
291,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
292,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
293,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
294,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
295,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
296,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
297,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
298,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
299,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
300,54.2,138.82,332.82,3.99,1133,21120.88,600,4.82,4.93,3,1060,3112.033195
301,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
302,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
303,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
304,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
305,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
306,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
307,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
308,54.2,134,328,3.99,1133,21955.22,600,4,4.09,3,1060,3875
